"loc","Latitude","Longitude"
118,49.040556,13.619722
119,49.107222,13.404444
120,48.978611,13.460278
121,49.038056,13.580278
122,50.635444,15.675694
123,50.311722,16.421139
124,49.531944,17.750556
125,50.869186,15.293672
126,50.866986,15.299128
127,50.857333,15.129056
128,50.851194,15.166417
129,50.854139,15.186222
130,50.851972,15.184222
131,50.861167,15.188056
132,50.860417,15.244167
133,50.890389,15.280089
134,50.844706,15.220303
135,50.797272,15.259742
136,50.846192,15.239125
137,50.908075,15.245392
138,50.880844,15.243883
139,50.815883,15.091492
140,50.783917,15.120867
141,50.8457,15.097564
142,50.89355,15.086236
143,50.883931,15.207417
144,50.859642,15.261931
145,50.711233,15.366172
146,50.807428,15.346672
147,50.856658,15.216639
148,50.340333,16.375583
149,48.826389,13.913889
150,50.018889,14.388056
151,49.719444,17.734722
152,49.577778,18.066667
153,49.6875,18.536111
154,50.399167,12.592778
155,50.046111,17.126944
156,50.046111,17.126944
157,50.068333,17.178056
158,49.876944,13.863333
159,49.698056,13.944444
160,50.395833,15.623611
161,49.221667,13.413333
162,49.765833,16.988611
163,49.516111,17.834444
164,50.801111,15.187222
165,49.578056,18.076944
166,49.953056,14.157778
167,49.203611,13.113889
168,49.1025,13.343611
169,49.144167,13.403056
170,50.002778,12.649722
171,50.725,15.65
172,49.370833,14.097222
173,49.083333,14.480556
174,50.094444,16.358333
175,49.533333,18.666667
176,49.518056,18.048611
177,50.039444,17.170278
178,50.041667,17.161944
179,50.047778,17.166111
180,50.044167,17.165278
181,48.876389,14.403333
182,49.458889,13.213611
183,49.458889,13.213611
184,49.343056,13.015
185,49.395278,13.075
186,47.299167,25.119167
187,48.3687,-3.724271
188,47.808,-2.909771
189,49.4046,0.656029
190,43.2423,5.584429
191,43.7805,3.815929
192,43.497,4.356829
193,45.7848,1.847629
194,45.792,1.851229
195,48.4488,7.052329
196,48.3885,7.233229
197,48.4785,7.404229
198,48.0645,7.027129
199,48.0456,7.019929
200,48.429,7.378129
201,48.5415,7.200829
202,48.0321,6.693229
203,48.1977,7.104529
204,48.1059,6.635629
205,47.8377,6.697729
206,47.8368,6.695029
207,47.9016,6.891229
208,47.7558,6.623929
209,47.7315,6.631129
210,47.8017,6.809329
211,47.9151,6.895729
212,48.5388,6.805729
213,42.462,2.349829
214,43.1055,0.951229
215,43.1397,0.854929
216,43.164,0.063829
217,43.1361,0.063829
218,43.0623,0.390529
219,43.0452,0.324829
220,43.065,0.390529
221,43.1172,1.311229
222,43.0497,0.327529
223,43.0524,0.323029
224,43.1181,-0.090071
225,43.1199,-0.091871
226,43.0515,-0.036971
227,43.1469,-0.011771
228,43.1433,-0.015371
229,43.1424,-0.014471
230,43.1532,0.054829
231,43.1568,0.062929
232,43.1325,0.156529
233,43.1343,0.152929
234,43.1433,0.162829
235,43.1325,0.153829
236,43.0659,1.086229
237,43.0776,1.098829
238,43.0245,0.874729
239,43.0587,1.226629
240,42.9138,1.841329
241,43.0641,1.216729
242,43.0434,0.300529
243,43.0749,0.368929
244,43.0668,0.377929
245,43.0452,0.300529
246,43.1091,0.244729
247,43.0191,1.062829
248,43.0263,1.061929
249,43.056,1.038529
250,43.0659,1.035829
251,43.065,1.040329
252,43.0686,1.034929
253,43.0785,0.800029
254,43.0713,1.004329
255,43.0713,1.002529
256,43.074,1.004329
257,43.0767,1.005229
258,43.0758,1.005229
259,43.0659,1.000729
260,43.0785,0.800029
261,43.0722,0.808129
262,43.0767,0.821629
263,43.0749,0.827029
264,43.0731,0.820729
265,43.0749,0.818029
266,43.0686,0.819829
267,43.0884,0.769429
268,43.0767,0.800929
269,43.0704,0.836929
270,47.4444,7.418629
271,47.4624,7.321429
272,45.684,2.976229
273,45.684,2.976229
274,45.684,2.976229
275,45.684,2.976229
276,41.4621,9.234829
277,45.8541,3.375829
278,46.3824,3.555829
279,46.6992,6.290929
280,46.7478,6.350329
281,46.7334,6.357529
282,46.7244,6.364729
283,46.7406,6.356629
284,46.7334,6.338629
285,46.7316,6.340429
286,46.6875,6.195529
287,46.7073,6.247729
288,47.9205,6.213529
289,47.9403,6.424129
290,47.8161,6.769729
291,46.9413,6.146029
292,46.8693,6.022729
293,47.1474,6.506029
294,47.1366,6.660829
295,47.2581,6.809329
296,47.3598,6.993829
297,46.7019,6.215329
298,46.4274,5.930929
299,46.4688,5.828329
300,46.8099,5.966029
301,46.557,5.843629
302,46.9368,5.991229
303,46.8135,6.206329
304,46.7289,6.199129
305,46.6335,6.218929
306,46.755,6.014629
307,46.4733,5.763529
308,46.4103,5.700529
309,46.2276,5.818429
310,46.2042,5.768929
311,46.1394,5.588929
312,46.0134,5.564629
313,45.981,5.653729
314,46.0881,5.652829
315,45.54,1.877329
316,47.1114,6.749029
317,43.317,6.362029
318,48.201852,8.949265
319,48.05548,8.991108
320,51.058444,6.738482
321,52.205187,10.733643
322,51.652963,8.724346
323,51.527543,9.832077
324,52.247773,9.549179
325,52.033485,10.398731
326,51.516434,10.01833
327,51.521775,9.032993
328,51.500515,9.996872
329,51.358705,8.403168
330,51.466521,8.866653
331,51.693203,10.014896
332,51.434778,13.901411
333,51.434778,13.901411
334,49.02501,13.37498
335,49.07501,13.29165
336,49.02501,13.37498
337,49.07502,13.37498
338,49.02501,13.37498
339,49.07501,13.29165
340,51.215981,8.621357
341,51.045058,8.169853
342,48.061561,8.127651
343,48.143983,8.16473
344,50.530561,6.263323
345,51.434778,13.901411
346,49.07501,12.29165
347,49.22502,12.12497
348,48.92502,12.95832
349,52.77112,8.56184
350,52.86044,7.96631
351,52.98928,8.32585
352,52.81747,8.46867
353,52.89312,10.85288
354,52.86205,8.60993
355,53.05094,9.46346
356,53.26739,9.74832
357,53.07916,9.4839
358,53.43674,9.3721
359,53.41158,9.37188
360,52.86205,8.60993
361,51.22502,14.62498
362,48.018635,7.960281
363,47.622955,12.966921
364,47.622955,12.966921
365,47.622955,12.966921
366,47.622955,12.966921
367,47.622955,12.966921
368,52.05949,7.66014
369,50.12501,12.20831
370,50.32501,11.54164
371,48.87502,13.37497
372,50.22502,10.45831
373,52.94306,11.41833
374,52.95571,10.73367
375,51.37502,6.87498
376,41.407222,24.600833
377,41.548611,24.486389
378,41.525,24.483056
379,41.341944,24.744167
380,41.248333,24.94
381,39.359444,23.192778
382,40.576111,22.708611
383,40.525,22.607778
384,40.985556,25.376111
385,40.666111,22.698611
386,39.590833,20.457778
387,39.208056,26.061389
388,37.969167,23.804167
389,37.980833,23.8275
390,37.977222,23.833889
391,37.683056,24.040833
392,37.719444,24.015278
393,41.326944,24.031667
394,41.395278,23.666111
395,40.162222,23.877778
396,40.156389,23.798611
397,40.165,23.755833
398,39.563611,22.7575
399,39.610833,22.879722
400,39.690278,22.821389
401,39.682222,22.808056
402,39.561944,22.759722
403,39.513056,22.811389
404,38.85,21.046944
405,38.642222,21.089722
406,38.681944,21.607778
407,38.359444,21.605556
408,38.797778,22.335
409,38.013056,23.015833
410,38.002778,23.044167
411,37.768611,26.667222
412,46.031697,11.449299
413,45.998807,11.413401
414,45.992674,11.395414
415,46.009805,11.416938
416,46.440113,12.22983
417,45.246652,11.675316
418,46.281513,12.054739
419,46.103348,12.124292
420,46.144419,12.451486
421,46.340666,11.8488
422,45.353508,11.718689
423,46.308424,12.289555
424,46.560911,12.612273
425,46.565158,12.742612
426,46.574991,12.377622
427,46.454756,12.195716
428,46.388903,11.932902
429,46.297297,11.515062
430,46.671384,11.969283
431,46.661989,10.548814
432,46.641005,11.534332
433,46.582833,11.61187
434,45.959904,11.311219
435,46.954965,11.785529
436,45.756201,10.929286
437,45.782271,10.92493
438,46.336426,12.307831
439,45.890113,10.60674
440,42.506393,12.473246
441,42.187312,11.929177
442,42.094546,11.991307
443,40.561511,15.973182
444,40.6361,16.849364
445,41.866083,15.892935
446,41.855235,15.901171
447,43.656387,11.67685
448,42.862913,13.437237
449,42.879999,13.434577
450,43.294748,12.795688
451,42.960112,13.269364
452,41.852762,14.30275
453,43.246383,10.688413
454,43.646731,12.177786
455,57.1363,25.5773
456,55.459583,26.06775
457,56.024472,21.878194
458,55.584278,21.203639
459,55.771361,22.964444
460,55.553972,21.122583
461,55.525417,21.108111
462,53.938833,24.365056
463,54.095278,24.520083
464,53.978278,24.411889
465,53.97425,23.589306
466,53.990833,23.532694
467,54.024528,23.547444
468,54.463222,24.959806
469,54.003444,24.299917
470,54.004111,24.258556
471,54.203917,24.544833
472,54.203472,24.5445
473,54.194417,24.539083
474,54.613722,25.054361
475,54.458889,24.949028
476,54.734111,23.565861
477,54.8245,23.379194
478,54.767528,25.309806
479,56.029028,21.927306
480,54.226778,23.771861
481,55.694333,25.838639
482,55.668111,26.163944
483,55.626139,25.430583
484,55.695972,25.208889
485,55.692333,25.222583
486,56.004306,21.899167
487,55.919806,24.686083
488,55.91225,24.664417
489,56.152556,24.901222
490,55.182111,22.310833
491,55.37475,21.573583
492,54.266944,25.743111
493,53.979972,23.572167
494,53.992,23.598361
495,56.300139,22.659194
496,56.260667,24.959278
497,54.714111,24.45575
498,55.429361,22.923
499,54.719111,24.453778
500,51.828154,4.487789
501,51.949817,6.725459
502,51.99291,5.722076
503,50.751892,5.883122
504,52.129729,6.561567
505,52.027647,6.694996
506,51.939228,5.619879
507,51.921373,5.227301
508,51.852889,4.998941
509,52.180737,6.443008
510,52.058972,5.689325
511,51.932945,5.15892
512,52.108003,5.965692
513,51.715129,4.228111
514,52.18915,6.260546
515,52.136502,5.99995
516,51.809022,4.802983
517,52.121592,4.341119
518,51.973589,4.732293
519,51.918167,6.245389
520,52.020804,4.770503
521,52.399307,6.415446
522,55.980955,13.454459
523,55.914595,13.607273
524,55.610408,13.73388
525,55.955268,13.247804
526,53.483889,20.0925
527,53.483889,20.0925
528,51.515,17.046389
529,51.444722,16.571944
530,51.474722,17.2425
531,51.208889,16.733611
532,51.245,16.794167
533,51.039167,17.954444
534,53.649647,16.08338
535,53.014577,18.597965
536,53.014577,18.597965
537,53.014577,18.597965
538,53.014577,18.597965
539,50.023685,17.97084
540,53.147587,22.405865
541,53.147587,22.405865
542,53.147587,22.405865
543,53.147587,22.405865
544,50.778745,20.932089
545,50.751972,20.893093
546,50.706966,22.412685
547,49.458333,20.040278
548,50.893072,20.910759
549,52.041088,20.253296
550,52.041088,20.253296
551,52.593012,19.02154
552,53.324978,23.122659
553,53.324978,23.122659
554,53.234195,23.149781
555,45.60488,24.04696
556,45.36725,22.5419
557,45.30213,22.72168
558,45.40381,22.584
559,46.70314,22.63665
560,46.70314,22.63665
561,46.70314,22.63665
562,47.69394,23.86786
563,45.011111,21.973889
564,44.906667,22.149722
565,46.730833,24.9225
566,46.015278,27.839722
567,45.778056,27.968333
568,45.845278,28.016389
569,45.936944,27.958333
570,46.015833,27.87
571,45.581667,28.001111
572,45.566389,28.008889
573,45.565556,28.001389
574,46.026944,27.846667
575,45.9575,27.456389
576,45.681111,27.485278
577,47.245556,27.670278
578,47.232222,26.247222
579,47.234444,26.245
580,47.465278,26.845833
581,47.236944,26.308889
582,47.240833,26.166944
583,47.233611,26.205278
584,47.231944,26.232222
585,45.93,27.993333
586,45.98,28.023889
587,46.271944,27.543611
588,46.271944,27.543611
589,46.114444,27.4775
590,46.166667,27.422222
591,46.163611,27.212778
592,45.964444,27.451667
593,46.900556,27.085
594,47.144167,27.489167
595,47.581389,26.658056
596,45.641389,21.522222
597,45.604167,21.664167
598,45.581389,21.623333
599,44.620278,22.2475
600,47.466667,22.366667
601,45.975278,27.8725
602,45.9775,28.024167
603,45.9375,27.953611
604,46.079722,27.759444
605,46.036944,27.868056
606,46.294722,27.256944
607,46.185556,27.278611
608,46.256944,27.475833
609,46.318056,27.4725
610,47.201667,22.638333
611,44.813889,21.570833
612,47.3475,24.488889
613,46.748611,23.723056
614,47.016667,24.083333
615,45.851111,25.460556
616,45.637778,25.555833
617,45.859444,26.211389
618,46.080278,26.016667
619,45.779444,25.904444
620,45.909444,25.475556
621,45.904722,25.461389
622,45.963611,25.476944
623,46.105278,26.17
624,46.085833,26.057222
625,45.805556,25.3925
626,45.989444,25.850833
627,46.140278,25.562778
628,46.100833,26.287778
629,46.1075,26.286389
630,45.733333,25.740278
631,45.2425,26.542222
632,47.690833,23.564444
633,46.851389,28.118333
634,46.965833,23.931111
635,46.318056,27.2775
636,46.145556,27.059444
637,44.9375,26.870833
638,45.074722,27.045278
639,45,28.455556
640,45.002222,28.463056
641,44.875556,28.665
642,44.868333,28.645833
643,44.870556,28.646667
644,44.8675,28.646389
645,44.780833,21.424444
646,44.783056,21.421389
647,46.030833,25.306389
648,46.095833,24.08
649,45.940278,26.6075
650,45.792778,26.99
651,45.791111,26.977778
652,47.418056,27.426111
653,45.648333,21.663333
654,46.504167,26.455
655,46.281389,24.683056
656,46.068056,27.9375
657,45.34,26.343889
658,45.21514,28.31213
659,45.21514,28.31213
660,54.163611,57.644444
661,54.370167,58.2175
662,54.371694,57.880417
663,54.359667,57.928639
664,54.514,58.386806
665,54.535806,58.407722
666,54.453194,58.377472
667,54.467417,58.371222
668,54.509444,58.257694
669,54.505389,58.246444
670,54.506944,58.255194
671,54.499167,58.280028
672,54.497,58.279472
673,54.492944,58.282639
674,54.377778,58.446278
675,54.36025,58.34925
676,54.359556,58.280722
677,54.360528,58.28375
678,43.275268,20.362664
679,43.330854,20.285909
680,48.650833,20.438611
681,48.933333,20.283333
682,49.005556,20.275
683,49.119167,20.165
684,49.180833,20.296111
685,49.109167,20.1575
686,49.104722,20.165
687,49.179444,20.290833
688,49.119444,20.203611
689,49.122778,20.175556
690,49.099444,20.187778
691,49.081389,19.792778
692,49.183056,20.289444
693,49.179722,20.294722
694,49.1825,20.305278
695,49.104722,20.165
696,49.132778,20.233889
697,49.1375,20.221944
698,49.135278,20.220556
699,49.126111,20.234167
700,49.128333,20.236667
701,49.133611,20.223333
702,49.133333,20.221389
703,49.133611,20.225278
704,49.1275,20.235278
705,49.13,20.235
706,49.118333,20.2
707,49.109167,20.155278
708,49.098889,20.172222
709,49.117778,20.199722
710,49.119167,20.195833
711,49.179722,20.324444
712,49.133056,20.236944
713,49.036667,19.573056
714,49.038333,19.564167
715,49.035833,19.566111
716,48.504722,17.059444
717,48.505,17.055278
718,49.076389,18.158333
719,49.335278,18.431944
720,49.264722,18.169444
721,49.275,18.25
722,49.293056,18.305556
723,49.314167,18.370556
724,49.1325,18.373611
725,49.077222,18.273611
726,48.784722,19.395833
727,48.775,19.841667
728,48.552778,20.558333
729,48.619444,20.559722
730,48.683333,19.475
731,48.683333,19.475
732,48.695833,19.758333
733,48.673611,19.725
734,48.680556,19.744444
735,48.655278,20.782222
736,49.116667,20.154167
737,49.105556,20.166667
738,48.513889,22.05
739,48.465833,22.097778
740,49.163056,19.953889
741,49.211111,19.644444
742,49.120556,20.077778
743,49.2125,20.106944
744,49.215278,20.243056
745,49.172222,20.204722
746,49.145833,20.225
747,49.215278,20.243056
748,49.172222,20.204722
749,49.215278,20.106944
750,49.236944,20.288889
751,49.122222,18.169444
752,49,19.904167
753,49,19.904167
754,48.983333,19.8625
755,49.275,19.652778
756,49.272222,19.736111
757,49.279444,19.734722
758,49.265278,19.759722
759,48.819444,20.138889
760,48.383611,18.779167
761,48.45,19.316944
762,48.45,19.316944
763,48.996389,19.041389
764,48.956944,19.093611
765,48.966667,19.076944
766,49.005556,20.672222
767,48.541111,17.396944
768,48.473333,17.267222
769,48.485278,17.260556
770,48.586111,20.377222
771,48.770556,18.284722
772,49.009722,22.224167
773,48.760833,20.640278
774,48.729167,20.704167
775,48.758889,20.643611
776,48.095278,17.164722
777,48.782222,19.886111
778,48.783056,19.886944
779,48.737778,19.875556
780,47.7975,17.703889
781,48.508333,18.740556
782,49.277778,19.721389
783,49.265833,19.740833
784,49.284444,19.734444
785,49.281111,19.720278
786,49.280833,19.803611
787,49.171667,20.206111
788,49.2075,20.26
789,49.141667,20.224444
790,49.165,20.221944
791,49.176389,20.250833
792,49.136944,20.073611
793,49.171111,20.205833
794,49.15,19.931944
795,49.198611,20.2725
796,49.171389,20.205
797,49.181667,20.239167
798,49.141111,20.049722
799,49.25,20.116667
800,49.25,20.116667
801,49.110556,20.159167
802,49.104722,20.156389
803,49.222778,20.293056
804,48.685278,19.7625
805,48.938333,19.535833
806,48.083611,17.176667
807,48.083611,17.176667
808,48.083611,17.176667
809,49.245,19.777222
810,49.246111,19.774722
811,49.308333,19.733889
812,49.310278,19.7025
813,49.308333,19.698889
814,48.583889,20.451944
815,48.621111,20.514444
816,49.087222,22.511389
817,48.083611,17.176667
818,48.074444,17.169444
819,48.083611,17.176667
820,48.083611,17.176667
821,49.108333,19.143611
822,49.045278,19.119444
823,48.935,19.131667
824,49.009444,19.152222
825,49.025833,19.155833
826,48.984167,19.181111
827,48.997222,19.178056
828,48.762222,20.641111
829,49.265867,18.765953
830,49.272575,18.798508
831,49.285681,18.851219
832,49.098031,18.183389
833,48.784722,19.889167
834,48.785278,19.889722
835,48.785556,19.866944
836,48.703889,19.8975
837,49.129167,20.218056
838,49.138333,20.223611
839,49.123611,20.240278
840,49.1375,20.225
841,49.138056,20.223333
842,49.135,20.241389
843,49.128889,20.217778
844,49.132778,20.233333
845,49.125556,20.213889
846,49.125833,20.214167
847,49.122222,20.216667
848,49.126389,20.209722
849,49.129167,20.220833
850,49.115278,20.211111
851,49.1,20.155556
852,49.118056,20.168056
853,49.171111,20.206944
854,49.198333,20.273056
855,49.172222,20.2
856,49.219722,19.916667
857,49.146111,20.050556
858,49.124167,20.063889
859,49.13,20.054167
860,49.152222,20.044444
861,49.154444,20.159722
862,49.138889,20.043056
863,48.952778,19.708333
864,48.944722,19.658333
865,48.944167,19.700556
866,48.872222,20.35
867,48.9,20.291667
868,48.870833,20.370833
869,48.906944,20.319444
870,49.181944,20.081111
871,49.188333,20.233889
872,49.208333,20.231944
873,49.175,20.2
874,49.185556,20.234444
875,49.168333,20.0675
876,49.172222,20.2
877,49.239194,20.161694
878,48.876389,17.818333
879,48.854444,17.826389
880,48.908889,17.7925
881,48.59,19.553889
882,48.569722,19.698889
883,48.57925,19.555083
884,49.156111,19.933889
885,49.17425,19.914611
886,49.167639,19.91725
887,49.22375,19.953
888,49.195611,19.911
889,49.203472,19.916528
890,49.151972,19.913556
891,49.18,19.913611
892,48.479083,18.955083
893,49.104722,20.193889
894,49.1575,19.927222
895,49.158056,19.932222
896,49.213889,19.941389
897,49.191667,19.922778
898,49.169167,19.929444
899,49.16,19.932222
900,49.160556,19.938889
901,49.156389,19.933889
902,49.163056,19.953333
903,49.161944,19.936944
904,49.155556,19.946389
905,49.165278,19.951667
906,49.175278,19.946389
907,49.175,19.946667
908,49.174722,19.949167
909,49.165,19.938056
910,49.173611,19.943333
911,49.176667,19.981667
912,49.171389,19.981111
913,49.175278,19.979444
914,49.185556,19.989167
915,49.190278,19.989444
916,49.190556,19.989444
917,49.191667,19.989722
918,49.192778,19.990833
919,49.149444,19.949722
920,49.173889,19.981111
921,49.169722,19.980833
922,49.176111,19.988333
923,49.1475,19.9525
924,49.169722,19.984167
925,49.168056,19.982222
926,49.166944,19.9825
927,49.17,19.984444
928,49.170278,19.984444
929,49.171667,19.984167
930,49.190556,19.99
931,49.163056,19.983889
932,48.493056,17.387222
933,48.391925,17.168633
934,48.437597,17.221219
935,49.263492,20.185961
936,49.263103,20.171189
937,49.268628,20.171608
938,49.235906,20.177411
939,49.242783,20.16455
940,49.265778,20.223356
941,49.247714,20.309947
942,49.228294,20.3117
943,49.217936,20.266608
944,49.239028,20.271875
945,49.238503,20.298089
946,49.228414,20.288222
947,49.236692,20.174678
948,49.264569,20.157244
949,49.259967,20.269517
950,49.263444,20.212008
951,49.168333,19.982778
952,49.175556,19.986667
953,49.173889,19.980833
954,49.1775,19.986111
955,49.166389,19.982778
956,49.1475,19.965278
957,49.188889,19.987778
958,49.173889,19.9825
959,49.18,19.980833
960,49.149444,19.947778
961,49.117361,18.764889
962,49.115583,18.760972
963,49.111722,18.747167
964,49.111972,18.753639
965,49.112167,18.761972
966,49.112056,18.760444
967,49.119361,18.764222
968,49.050928,18.817242
969,49.053494,18.817328
970,49.055072,18.813597
971,49.074408,18.804044
972,49.058075,18.824653
973,49.072969,18.823844
974,48.998467,19.569533
975,49.383317,20.553467
976,46.188769,13.705672
977,46.206664,13.651083
978,46.255136,13.687386
979,46.190297,13.749294
980,46.272033,14.798161
981,45.757722,14.991472
982,45.757722,14.991472
983,45.757722,14.991472
984,46.521081,15.262075
985,46.490461,15.451839
986,46.193667,14.384639
987,46.193667,14.384639
988,46.062086,14.473925
989,46.081231,14.7299
990,46.0198,14.759044
991,46.064647,14.825917
992,45.930953,13.858222
993,45.600856,14.405347
994,45.653494,14.377833
995,46.414278,15.375322
996,45.711519,14.334731
997,45.730808,14.330361
998,45.711547,14.725431
999,45.733122,14.476517
1000,45.733122,14.476517
1001,46.087631,14.394233
1002,46.179983,13.962308
1003,46.178897,13.986328
1004,46.215306,13.947831
1005,45.963039,13.805336
1006,45.5543,14.487517
1007,45.989725,13.862581
1008,45.988889,13.863475
1009,45.98355,13.901956
1010,45.8814,13.832792
1011,45.980422,13.912569
1012,45.991278,13.906053
1013,45.991653,13.882292
1014,46.399639,13.602231
1015,46.052608,13.831714
1016,46.052608,13.831714
1017,45.676267,15.014572
1018,45.652589,14.663422
1019,45.652589,14.663422
1020,45.652589,14.663422
1021,45.588,14.443989
1022,45.590836,14.447522
1023,45.586289,14.447256
1024,45.590333,14.447642
1025,45.5891,14.447967
1026,45.584956,14.45195
1027,45.591403,14.453336
1028,45.584103,14.447908
1029,45.537581,14.772272
1030,45.806867,13.799328
1031,46.425428,13.603019
1032,46.407189,13.632594
1033,46.404439,13.634428
1034,46.406236,13.630292
1035,46.416836,13.588394
1036,46.374597,13.722208
1037,46.375181,13.719386
1038,46.404847,13.726664
1039,46.071756,13.697603
1040,45.966953,13.757872
1041,45.967742,13.761586
1042,45.965867,13.761828
1043,45.828431,14.001192
1044,45.880158,14.015875
1045,45.859781,14.047808
1046,45.879825,14.021256
1047,46.153336,13.881572
1048,46.178125,13.869961
1049,46.150322,13.858658
1050,46.145622,13.859197
1051,46.192611,13.845556
1052,46.213097,13.906825
1053,46.497286,15.399994
1054,46.497286,15.399994
1055,46.132847,13.681017
1056,46.050733,13.569958
1057,46.153631,13.660042
1058,45.876758,14.296958
1059,45.619767,14.709964
1060,45.738742,14.332017
1061,45.803997,15.418692
1062,46.069856,15.417478
1063,46.065519,15.480081
1064,45.748739,15.289658
1065,46.077753,13.565814
1066,46.079533,13.562158
1067,45.990361,13.758169
1068,45.888144,15.486392
1069,45.888144,15.486392
1070,45.570761,14.133181
1071,45.570761,14.133181
1072,46.235847,13.45485
1073,45.861111,13.717617
1074,45.860261,13.718086
1075,46.336381,13.478017
1076,46.351489,13.753472
1077,46.365983,13.651422
1078,46.260839,13.591419
1079,46.122728,13.623264
1080,46.146636,13.746783
1081,46.155214,13.869758
1082,45.987678,13.892414
1083,46.323808,13.599053
1084,46.057297,13.894767
1085,46.057297,13.894767
1086,46.198686,13.951861
1087,46.236467,13.546406
1088,46.333519,13.536575
1089,46.334914,13.532447
1090,46.334914,13.532447
1091,46.371333,14.536636
1092,46.281092,14.823436
1093,46.276197,14.806136
1094,46.338072,14.565694
1095,46.388053,14.626042
1096,46.396422,13.838231
1097,46.471156,13.722608
1098,46.296369,13.766283
1099,46.342269,14.416847
1100,46.426936,13.733172
1101,46.281461,13.735083
1102,46.390053,13.933844
1103,46.35455,14.596917
1104,46.2559,13.840689
1105,46.346969,14.413928
1106,46.437953,13.780575
1107,46.373006,13.912378
1108,46.441947,13.777867
1109,46.352975,13.879908
1110,46.391419,13.836208
1111,46.436478,13.709525
1112,46.401331,13.889097
1113,46.221372,13.872558
1114,46.298017,13.748522
1115,46.437536,14.197539
1116,46.399631,13.796747
1117,46.295364,13.767786
1118,46.370564,14.532872
1119,46.334361,14.550536
1120,46.293489,13.745261
1121,46.367172,13.885247
1122,46.399631,13.796747
1123,46.445911,13.728547
1124,46.444858,13.725633
1125,46.510519,13.939181
1126,46.431703,14.223931
1127,46.377597,13.922458
1128,46.285117,13.7688
1129,46.423558,13.695667
1130,46.347658,14.368722
1131,46.432139,14.229075
1132,46.336608,14.665436
1133,46.337117,13.628403
1134,46.210528,14.056742
1135,46.056111,13.829569
1136,46.086783,13.561247
1137,46.380964,13.934175
1138,46.369308,13.916444
1139,46.290433,14.078592
1140,46.391086,15.249492
1141,46.316664,14.723658
1142,46.117206,14.663444
1143,45.798675,14.37355
1144,45.776436,14.288075
1145,45.803961,13.736406
1146,45.852961,13.744653
1147,45.871653,13.631772
1148,45.756436,14.278639
1149,45.698556,14.8539
1150,46.367822,13.645319
1151,46.430939,13.787269
1152,46.458411,13.835425
1153,45.480578,14.186956
1154,45.478506,14.186669
1155,45.480186,14.189758
1156,46.098017,13.836044
1157,46.471911,13.768481
1158,46.487622,13.840311
