"loc","FDiv","FEve","FDis","Q","sp_rich","Latitude","Longitude"
22,0.875349733287184,0.70503557437152,3.61838647776006,4.03973853240478,1.66460416736456,47.2667,13.75821
23,0.754423918538339,0.73962006457229,2.16409518111573,2.89313627827717,2.84050298173873,47.73922,14.95852
24,0.79892044151334,0.763416061750154,4.68929810833324,6.02657990050733,2.55217194930637,47.52145,14.03324
25,0.7992323645169,0.792934433967258,2.61223721142217,3.2243431362044,1.92691450526411,46.5035,14.48358
26,0.738979704013841,0.770857770351671,1.95409254296278,2.73449849333997,3.46934010950493,46.57428,13.92697
27,0.470023555292146,0.800671707691568,1.30557642200636,1.84056363982137,2.14262504054732,46.60249,13.67254
28,0.57428850548436,0.83071782314235,1.97248361472563,2.74402604534884,2.79623561514593,46.60337,13.67024
29,0.501871312605839,0.759166726769148,1.72183136218024,2.42733039794531,2.41491339220943,46.60198,13.68015
30,0.474702500535983,0.778776492740447,1.49924532701093,2.13541690637487,2.23968727477551,46.45177,14.18206
31,0.603956810177594,0.722883280592554,1.72689753984382,2.33314666604323,2.86278442926721,46.59762,13.70459
32,0.78009353057888,0.819609613581331,1.98073997503961,2.66718820563664,2.94593079881772,46.61507,13.74075
33,0.532729421051744,0.638146977623084,1.01325381974581,1.43365679966024,2.00101255868395,47.67878,13.43771
34,0.588159214799215,0.724824068946329,2.52376691482712,3.6630551908793,3.85218411141325,47.64954,13.41923
35,0.734726417708113,0.80704027153026,2.25774224973102,3.20925974466454,3.64959129785285,47.67593,13.43661
