"Land_system_names","Land_use","lon","lat","BIO1_Annual_Mean_Temperature","BIO11_Mean_Temperature_Coldest_Quarter","BIO6_Min_Temperature_Coldest_Month","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","BIO10_Mean_Temperature_Warmest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO7_Temperature_Annual_Range","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","Landform_sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"water body",11,5061284,3719465,-0.367246693532677,-0.357278910086389,-0.0565298850581219,-0.159649302819636,-0.194889387637331,-0.196395591086401,-0.742782579864197,-0.940334270874393,-0.874814518131932,-0.000588551279288579,-0.871314328163057,-0.80828224924096,-0.729361248540224,-0.471454895148192,-1.48893056137456,-1.80342315687054,0.479306937270914,-0.133238009980628,-0.0828092548379183,-1.68082698990742,-1.03294385629154,-1.17104747059845,1.11126994928671,1.19127103360291,-0.276554257973407,-0.381358817346375,-1.70181818348779,2.12688913835827,0.552748408172095,1.8253799913333,2.10041762966084,-0.777415998713572,-1.00579391949776,1.01839169784339,-0.420424468244309,-0.853728972504578,-0.452708055084672,0.241319975386422,-0.348543733395966,-0.152709412336759,0.602741694612805,"low","none","0","1"
"high-intensity forest",43,5285284,3717465,-0.289340880410875,-0.631218658285674,-0.308736711177437,1.0070903997065,-0.17563603336487,0.16885127673251,-1.22197454672,-1.34066901105318,-0.917626843243033,-0.177516914425054,-1.25332971205653,-1.03318238525236,-0.924051493667865,-1.05039835637717,-1.44166032093854,-2.39306839179421,1.57856132427063,0.253656133365275,0.822408551884078,-1.52038263647868,0.0846444205002801,-0.599638280218475,2.47037523147659,0.985551497792223,0.485961460674014,-0.160447598616295,0.483927745567059,0.23775421696341,0.232142837949829,1.23390993361714,1.75857105866769,-0.358226391041179,-0.133595615501886,0.85352348329159,-0.38467529157727,-0.429430514082713,-0.518499948314839,0.450629549179012,-0.112121322215479,-0.519400237942325,-0.249063154778511,"high","high","1","4"
"low-intensity forest",41,5060284,3716465,-0.366168208083734,-0.356325899621786,-0.0491502668877064,-0.161348035730619,-0.194414658106294,-0.194093278374331,-0.728268253004339,-0.927180709327328,-0.875467401312537,-0.00292475197301669,-0.85822144997859,-0.798678983310092,-0.722152208493742,-0.448151168404794,-1.48893056137456,-1.7906282014723,0.477123881209215,-0.123107035890283,-0.0814357280269656,-1.71501901813936,-0.963379263957801,-1.80697505941714,0.894737954277172,1.02493001304869,-1.51631964035605,-1.93728756913682,0.726241089693755,-0.890763698021528,0.625788710057974,1.01952165688496,1.76724843046874,-0.392851918488147,-0.686470879367755,1.43703071354411,0.08312186512028,-0.470710183374144,0.544982185028951,1.25235388824228,-0.0575329535614595,0.383187172919168,0.719068884143699,"low","low","0","2"
"high-intensity forest",43,5328284,3708465,-0.425434914708655,-0.769839506191011,-0.43704488718569,0.946092678868442,-0.247888777538285,0.0811956015825116,-1.20447998307568,-1.20573384755521,-0.923093875270554,-0.00747631506329411,-1.21127146636123,-1.02843443649576,-0.892539324060955,-1.08963498981373,-1.68197617737862,-2.73794067509774,1.71992819821519,0.108242535307682,0.838380251954871,-1.74700565611435,-0.0812235666857069,-1.02408253293273,-0.60355187665424,0.702281696224006,-0.211910167179872,-0.134188568130952,1.12713723111363,-0.940762641182229,-2.06493586547319,0.592979720317145,-0.9641405474814,0.499222428503365,0.705045968509007,-1.39004650137854,-0.660018382875405,0.743918872278315,-1.69848364684862,-0.772391985226873,1.40828090830462,-1.10191922287721,-1.04712296043084,"high","high","1","4"
"medium-intensity forest",42,5130284,3702465,-0.350362091493107,-0.466282963763616,-0.131164293067449,0.833871304091007,-0.180721009162112,-0.0800701020737374,-1.3235157758936,-1.47038531041211,-1.11047111363433,0.0348326252366224,-1.37088224200526,-1.17976940262454,-1.00972678174079,-1.20899844093207,-1.2958849453705,-1.80902044449043,0.832726242427621,0.0512956125538295,0.276044132693774,-1.75061089088975,0.64878142328833,-0.682151414849123,-0.516412082976804,-0.622174916581735,-1.20816558917102,-0.913805995142653,0.459283596750382,-0.520523380516692,-1.0292926620674,-0.461322975927849,1.08694012696885,0.517523726246028,0.216797759069799,0.812487071717495,-0.455265572777834,-2.24821058296997,-1.0864132772567,1.11927185780046,0.221092705042743,-0.182637723046176,0.125434754542203,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,5134284,3664465,-0.275699448781866,-0.448793475109361,-0.106286077978927,0.901443871013486,-0.152932513684753,0.0170338371198832,-1.08514731673662,-1.32019689100142,-1.00435584964432,-0.258752692177286,-1.19301007337389,-0.98777222952759,-0.878714552524129,-0.86484057355637,-1.19936167711142,-1.77049687453539,0.987923378686942,0.131900721952901,0.341027936188412,-1.40959519517285,-0.916549066654355,-0.507518983373552,0.978364715963772,1.89083963831176,0.574067483317809,1.40911975492857,2.54460703234541,0.365802069320308,0.847984827170424,0.253345034683657,0.157807134774137,-0.45648523387484,0.80386116290058,-0.11753675782444,1.10224225858623,-0.258623348741661,-0.100178972677229,-0.815131829392262,1.16648275532134,1.62821993634117,0.683786544782735,"low","low","0","2"
"forest/shrubs and cropland mosaics",71,4536284,3658465,-0.0931900413449763,0.269726265164794,0.55981094180151,-1.80946168804377,0.523890381830741,-0.314760538652993,-0.864061743241617,-1.20383361538188,-0.824519652348847,-0.646477808373494,-1.1439699568293,-0.775921380872353,-0.923037009861674,-0.375788523645555,-1.66242906031094,-1.0062323132121,-0.970914845377188,-0.31261224294666,-1.29984946679879,-1.41701060285039,0.115254007209887,-1.04141506207673,0.429568873864206,0.255965324489272,-1.00438208946259,-0.3402227044936,1.74422248826342,-1.2857481740066,0.256490202257637,0.336504120733266,0.497055773561948,-0.0895318885843893,-0.413933891785098,-0.131958889741225,-1.51917195429712,-2.01865618541703,0.365407820396609,-0.397728090182495,-0.0369909496587534,-1.2681297407993,-0.311257146072333,"low","low","0","2"
"forest/shrubs and cropland mosaics",71,4524284,3654465,-0.116766000284134,0.271558435320043,0.586347222141575,-0.787243226208573,0.310177778849184,-0.356239890512263,-0.735346065612205,-1.08617482429114,-0.705765137400952,-0.593163549514058,-1.02753788659812,-0.674236940828628,-0.783647159169228,-0.33472613059526,-1.58545336937659,-0.88673933468038,-1.03010925012729,-0.344228814247195,-1.38328307637561,-1.69696919981335,-0.693714094547,-1.50884998429709,-0.484473324146651,1.01773233420525,-0.724566607217227,-1.66881631058042,2.39101308553883,-1.17964482675714,-0.480923236035858,-0.0635049162081007,-1.12464481570219,0.393348304707534,0.0964045321022329,-0.509296488623761,0.722356418136461,1.25175965755399,0.920197271289111,-0.0237012904244794,0.448196598492424,0.491928481124765,-0.621583521147269,"low","low","0","2"
"high-intensity forest",43,4546284,3651465,-0.0959623571730132,0.267276659283145,0.552328117165554,-1.81146156856192,0.524141120121294,-0.302384061180927,-0.977046869037492,-1.33124203477052,-0.868747358792229,-0.72039459052137,-1.26077884915349,-0.833906192790596,-1.01715150239014,-0.478035190294112,-1.54114810488005,-0.920925768667674,-0.946790973341774,-0.267401385860423,-1.22917230754889,-1.35703992879916,-0.66107915602338,-0.523805557176096,0.552029460479126,-1.15987629920203,-0.355851121031704,-0.49331118424785,1.007459032243,-0.430063974761705,0.926025705865747,-0.311443436682204,-0.775477626325956,-0.850966471088051,-0.567992914506709,-0.926533899850048,1.03375425615368,0.297799095906592,-0.0323158026182701,-1.74322838395437,1.39252111004356,1.02893282081885,0.0948216739002224,"high","high","1","4"
"high-intensity forest",43,5051284,3644465,-0.0239503854386244,-0.0420850684628711,0.311837597447363,0.121264503227139,-0.0437844707479618,0.114323675465536,-0.893135059716721,-1.09693692725796,-1.00213283458405,0.0775884944113275,-1.00554639973402,-0.935989956034451,-0.815895707957494,-0.653833280156008,-2.13174213172823,-2.32742046181965,0.371668025044272,-0.0172753927343437,-0.520312014874624,-1.92458337563417,-0.990334354473719,-1.16148783769974,-0.295822194597365,1.26979489863289,0.623885145795928,0.623547035434168,-0.711492138669829,0.69751896359772,-2.33500253542696,1.06378757739763,-0.331381038179058,0.416436785247233,0.337039228445617,-1.72013118677415,-0.356906928024788,-0.0816788921171369,-0.846531125030139,-0.257931922577251,1.26541392794205,-0.519656226791756,-0.707796489185936,"high","high","1","4"
"medium-intensity forest",42,5101284,3630465,-0.086171875168361,-0.246368769940413,0.0925626495722682,0.996752258559009,-0.0574781115300898,0.153995037357841,-0.924816955654785,-1.21363643727071,-0.962147168903294,-0.312624022253694,-1.04944194816487,-0.874520104434937,-0.766987608131596,-0.670540010917765,-1.10283886910939,-1.58486148401357,0.825951474820432,0.265130905055201,0.196603826934081,-1.78906583430069,-0.714476136780705,-0.886936313414398,-0.389728725079105,-0.584918623358616,-0.709689145404826,-1.38624129579581,-0.450578250406946,0.872494419582784,-1.13540506912702,0.867458804424239,0.582986581535154,0.769550654269212,0.860112417743663,-0.0247753898314431,-0.919797196987429,-1.5659262325357,-2.47211640140017,0.714027389009163,-0.0499498225115261,-1.25395077097382,-1.27780097634157,"low","medium","1","3"
"high-intensity forest",43,5298284,3622465,-0.314466327728877,-0.664204447075542,-0.310072938335866,0.970957306963466,-0.183766630538745,0.116926867162241,-1.20916177090445,-1.23356919492022,-0.903876319225536,-0.143878362494081,-1.21905576146946,-0.988291813541143,-0.898406154185897,-1.05457462998345,-1.39240775337253,-2.30039375422331,1.55930056158169,0.17944864370121,0.728158702770617,-1.40224492734412,1.16767811997098,-1.11959027442367,3.05613867239355,0.325707856334743,-0.161113074118233,-1.32419014043866,0.469212039808217,1.48566422632666,0.965456591316134,0.522501846134871,0.243162209865371,0.278134152937066,-0.121520724619562,-0.0907432659876822,-0.627430722506667,0.94849135633458,-0.561383693562667,0.0130782118145857,0.265325280865178,-0.286785581112601,-0.62202476668611,"high","high","1","4"
"medium-intensity cropland",62,4556284,3617465,0.0538035199665723,0.401112387477274,0.728473201719948,-1.68209032056866,0.556021644911552,-0.121595626936666,-1.13541512157786,-1.49835149437988,-0.906285972824784,-0.731897968080138,-1.37515186573322,-0.910034493736508,-1.15158593236828,-0.670095236854906,-2.05388320750796,-1.47602132746936,-0.926701599241685,-0.187034823865085,-1.40601786185257,-1.26662135082862,-0.252328116908228,0.305007238456098,-0.372936030328954,2.82051709644003,1.86401705899314,0.734618441877248,2.69347827515268,0.304325817888496,-0.624178776595813,0.576857713299414,-0.928216456520637,0.218596904204151,-0.673505090123195,-0.354044405608868,-0.0897249685644917,-0.135657135204482,0.175653297689663,-0.431238264913913,0.148692598827473,-0.27905942438092,-0.457767182181466,"low","medium","1","3"
"high-intensity forest",43,5245284,3605465,-0.292751089970751,-0.5212615286043,-0.179827209222266,0.932233168769135,-0.150649130181758,0.0612790424338788,-1.01891244132565,-0.992587771311282,-0.800936137868025,0.0343113634096903,-0.978535325179781,-0.932623608250718,-0.709791691448364,-0.875651035187203,-1.48893056137456,-2.14517056263185,1.19992322657516,0.097358008049532,0.413574091931766,-1.58142360261073,-0.511376631002611,-1.21384801932393,0.348033421209149,-1.18675718916669,0.461300680395233,0.020735332588937,0.519332086741988,-0.812463655964242,0.734582598820032,-0.226430454765322,0.304938990182399,0.123693211678514,0.101023653800922,0.0728421833718321,0.0594612412663648,-0.757199816200019,-0.461306522135732,0.09991248401751,0.205200067736047,0.256388319439434,0.614271102333224,"high","high","1","4"
"high-intensity forest",43,5175284,3603465,-0.0796929517162172,-0.298132620298682,0.0429826194116072,1.0423364300418,-0.0495648045505869,0.219500949260445,-1.26883220316508,-1.24530731419856,-1.02651741761813,0.332067823908353,-1.15294030456808,-1.11185737775162,-0.848075851979161,-1.19158759462505,-1.19936167711142,-1.79638596250099,1.01040359779012,0.310618220501776,0.334850474734235,-1.64857323006215,-1.13738201352608,-1.43855884825524,0.398396947559777,1.44080978593787,0.460930293234811,0.439619918433869,-0.0767494128906946,-0.448699835018482,-0.268069170727842,0.917326046144191,-1.16176817181114,2.09531670456233,1.0394499193185,-2.65538044945638,-3.64976328129545,-3.35626313078508,-0.0439547898793547,-0.250314441351069,1.86698826457842,-3.4207666651692,-1.84823904033017,"high","high","1","4"
"high-intensity forest",43,5285284,3601465,-0.303946718353997,-0.631218658285674,-0.280432990457983,0.959000864936775,-0.176414987124545,0.0997450776815516,-1.10108750335466,-1.02016634619737,-0.834709506953269,0.0336327370286389,-1.06859489890637,-0.935520918397958,-0.782206921105395,-0.970394062800458,-1.39240775337253,-2.19404280148564,1.46224785982988,0.166287126066043,0.663728704074,-1.71387693450436,1.26108810496306,-1.61641595898595,0.500949695963616,0.424864183605258,-0.398490651842705,-0.820308844371553,-0.331778945640161,-1.2857481740066,-0.381426324633503,0.48399481863177,1.98360627918922,0.111367108229766,0.698255493767754,1.3277392462611,0.530185247979577,0.511421348001665,0.432850902255122,1.25240056822256,-0.692610993316035,0.695324249258312,0.0701154631276312,"high","high","1","4"
"medium-intensity forest",42,5189284,3596465,-0.0857312834512565,-0.32474947311999,0.0181045229512047,1.04110537894473,-0.0544324901534567,0.217731889473035,-1.29265872871391,-1.2542977424261,-1.04911088030146,0.373819804880184,-1.1662382352732,-1.12631964439841,-0.858290309646397,-1.22494134331463,-1.26026473147597,-1.85785847389658,1.06636243188155,0.30316026047339,0.364879422448254,-1.94901168117666,0.505204109577859,-0.893908898720885,-0.76665174209675,-1.17955690754949,-0.951158351715892,-0.795603995609775,-0.295327552580825,-0.943632879925106,-2.38553718198128,0.202058053091183,-0.86172965329557,-0.0163195042511657,0.572872558482376,-0.930087639238373,-0.55942968860231,-0.613672582221476,-1.76073488531995,-1.06820474914006,1.36478883950234,-0.720872071942849,-0.411398646973775,"low","medium","1","3"
"medium-intensity forest",42,5282284,3583465,-0.256999668206771,-0.576240093444987,-0.23939869290021,1.00796150171104,-0.147439680062677,0.170103078165136,-1.1671469449161,-1.07073410857275,-0.8937317174327,0.131105284287991,-1.11442470494268,-0.99591879116421,-0.818229786994633,-1.03806480770704,-1.35180571712949,-2.19433016084559,1.49559925709892,0.224048259518263,0.673244146294341,-1.77100502498454,0.566954607660593,-2.14144822415528,0.578685245150945,0.00998892947339445,-1.23340264985756,-1.94441607435005,0.772574394800756,-0.702284153986616,-0.964212178765082,0.472034661500064,-0.686803704435537,0.228806775715396,0.558544338358365,-0.462186881329973,-0.400248566703684,-1.26579298522282,0.124074905669838,-0.251790047394295,0.647664317731737,-0.74233122689459,-0.878467078148623,"low","medium","1","3"
"low-intensity forest",41,5337284,3573465,-0.447985644908108,-0.7678060108547,-0.424569360808187,0.881364003784316,-0.234432489278593,-0.0118215741104499,-1.17364565530951,-1.13780876580553,-0.942168990470816,0.333688559867378,-1.0688813678296,-1.01892100805285,-0.782433815604423,-1.123434275325,-1.2958849453705,-2.19872887381903,1.57766147093673,0.0585669340267226,0.753929187051484,-1.39997684227522,-0.0497324076712272,-0.271220156589359,0.216006053590445,-0.186910469061242,1.24558697880396,0.888385701349689,0.467940759922595,-1.2857481740066,0.251188731141626,-1.59683864277049,0.85129986395595,-0.182410096208147,-0.560230920182587,0.478942066048391,0.127847746932502,-0.943396914463442,-0.746957811238,0.272813402081007,0.361622283475281,0.354487723480258,0.214926585932136,"low","low","0","2"
"medium-intensity forest",42,5263284,3550465,-0.188588087372767,-0.5212615286043,-0.156042389527851,1.03826652723367,-0.102557526053644,0.213652368796451,-1.21262345275743,-1.12294528151877,-0.937239013183887,0.181072865526582,-1.15836462712277,-1.04450647905639,-0.852247982046511,-1.08022784605147,-1.2958849453705,-2.0923412236739,1.44201006505739,0.266683504538695,0.595542530016828,-1.69142402096114,-0.344537797699042,-2.03191340544573,0.0552087184977125,-0.0207873786992642,-0.943849634448323,-1.11780551905258,-0.522405214933688,1.01942445828507,-2.31612149231534,0.32295191547623,0.191428650918829,0.416550219041765,0.869659596238513,0.302152110785691,-0.761888383844994,0.392276163853341,0.74510550216639,0.511497650129977,0.299857779996122,-0.946450766192146,-0.987308430930933,"low","medium","1","3"
"medium-intensity forest",42,5262284,3549465,-0.180658474896523,-0.517241529782526,-0.151827176493364,1.04401395241701,-0.0990672359898561,0.22191160254974,-1.20789861265584,-1.11573166629455,-0.935461257653141,0.188938708262005,-1.15163389169267,-1.0431292437625,-0.847069872044227,-1.07764477299209,-1.2958849453705,-2.1026301815368,1.45019355687533,0.280330865663651,0.606531502103289,-1.57355973919124,0.28916857335605,-1.59256132923181,0.120213630746129,-0.215198026359509,0.449798790630969,0.17080031341763,-0.405312637503355,1.04849973004833,-0.57273361133251,0.373409845099767,0.190234736447966,0.554995058596781,0.998459787295097,-0.037384746067754,-1.71952765093656,1.30498989546113,0.0613620045380659,0.321499757067432,-0.106906683084996,-1.79986191552356,-1.37367454746556,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,5213284,3543465,-0.209270233980079,-0.438793714113043,-0.0809281307678283,0.964290898566097,-0.109675147063328,0.107347025147352,-1.19719068966444,-1.04344564824062,-0.993475596575078,0.516880608465637,-1.05868899390713,-1.07894916237964,-0.774347661979743,-1.16045005873751,-1.33443745695371,-1.94432751766997,1.07535502839369,0.159112623343798,0.335888385231178,-1.45943435527384,-0.852866733004312,-1.76671348422563,2.97290031751129,1.51671358991393,1.18111328664344,1.62343358694293,1.69324219304895,-1.18920150467833,0.647628024798411,-0.708119775876062,0.816629258340459,-0.983297505785593,-1.30549754847021,0.790351190034,0.772111788649988,0.0205285357066444,1.03896929840735,-0.024060034717372,0.527238656987694,1.22555177203458,1.37325865484756,"low","low","0","2"
"high-intensity forest",43,5264284,3538465,-0.186051198835992,-0.500986871618859,-0.143026274801541,1.05205631557178,-0.100561642731197,0.233468735544993,-1.23649741809752,-1.13452648985576,-0.956433591117322,0.203326444792388,-1.18312565281191,-1.05702247143842,-0.871195448248744,-1.11182148454823,-1.2958849453705,-2.05622102291135,1.43567716699493,0.288341159167236,0.60288820897927,-1.32948457485866,0.0265473881266231,-0.948670634450547,0.193861395821738,-0.466345106962186,0.82767407045417,0.67238644074443,-0.566643317461619,1.07288384885486,1.35012638029033,1.28148787852693,-0.25259516801622,-0.02192645371454,0.391331184381019,0.0452867220203001,-1.91125396292579,1.12964799432513,0.450090031331599,0.18082358538955,-0.722951996603859,-1.9059641279226,-1.24768439524755,"high","high","1","4"
