"Land_system_names","Land_use","lon","lat","BIO1_Annual_Mean_Temperature","BIO11_Mean_Temperature_Coldest_Quarter","BIO6_Min_Temperature_Coldest_Month","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","BIO10_Mean_Temperature_Warmest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO7_Temperature_Annual_Range","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","Landform_sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"high-intensity forest",43,4844284,3165465,0.0796275432571234,-0.137787796294268,0.0217825069010327,1.27425666593442,-0.60931556039071,0.326417642949266,-1.43625520969534,-0.985721762610399,-1.57308076819996,1.5489513631234,-1.13348328634761,-1.64967539790434,-0.753826142954452,-1.86979179054681,-0.319071101099796,-0.951486309430519,0.705282996815329,0.451912825898045,0.432388282326026,-1.02043471660304,-0.207320649994041,-0.81146950138856,-0.481734091268243,-0.281679312698555,1.35028654217671,1.77041493563023,0.0657165574342925,-0.558837588455361,1.07097540641755,-0.870055871987666,0.479110131935697,1.21446309671493,1.5574040712267,-0.126551497890708,0.106747756219295,-0.244324666531598,-0.308190785509473,0.969335868290075,0.27673895829469,-0.106217646984907,-0.347568331467389,"high","high","1","4"
"medium-intensity forest",42,4628284,3069465,-0.275818735853122,-0.326079680177587,-0.179823577055562,1.01077936259708,-0.300805519922157,-0.165849288315295,-1.13150162947578,-0.757598248792298,-1.12612737646739,0.805698209430158,-0.828366452490173,-1.24852741148531,-0.397314036367,-1.27865056796859,0.0984362930312423,-0.193655012228836,0.345403393641318,-0.00270702002429088,0.246838811403808,-0.303122340821428,0.00772583632304758,-0.798631558974837,0.0723462620119811,0.643996559774496,-0.533812954685136,-0.467032395366492,-0.791357688465479,0.956549761402132,0.595819362834274,0.887391579659813,0.0657697261078192,-1.096924659872,-2.11949951790052,0.634591714405904,0.0602577620443559,0.089715239103703,0.771059212380373,-0.294315641340843,0.425989643729862,0.260572867085514,1.8882336213975,"low","medium","1","3"
"high-intensity forest",43,4379284,3054465,-0.60364931574464,-0.439531343144319,-0.211399579498125,-1.98131462264047,0.62921317667329,-0.706022431367862,-0.250731477195085,-0.328461877895946,0.35509386948958,-1.12235747788142,-0.369085102744939,0.285736775283999,-0.231971769796543,0.332321136217372,-0.736578495230835,-0.553818688607307,-0.212935816907488,-0.648854650364201,-0.370797557937141,-0.413350847586191,-0.329045986382815,-0.124287406881124,-0.162852814079868,0.233480676266278,-0.846722313099064,-0.79800661728167,-0.885390100159341,1.20459810258159,1.17110476127583,0.25166771531637,0.964428943509435,1.32946215081375,1.6957964364772,-0.294741832271119,-0.215842558679552,1.03485303888029,-1.29524486576186,1.05395202431727,-0.922692209563501,-0.198390728523045,-1.09253810738405,"high","high","1","4"
"low-intensity forest",41,5009284,2985465,-1.92792289714201,-1.56071905265223,-1.44070532768631,-0.0133640657637887,-1.43754173282423,-2.07930420935833,-0.0971310114350368,0.543760237017406,-0.435099488760885,1.81373980376368,0.531281293330457,-0.478610272586361,1.19135898423032,-0.746083416307994,-0.00594043107464972,0.219834409445151,-0.171032002803325,-2.15908254978567,-0.210492851841552,1.0776450828696,-0.310275689117708,0.0553502333519583,-0.789341150670265,-0.778468143307845,-0.45117796335925,-0.794186810024482,0.147117789555714,-0.526136452534106,-0.946075261982748,-1.74968515763065,-0.955552096262297,1.34340487575017,0.535633282473211,-0.805200254728353,-0.791849966545257,-1.08645194589341,-1.93640705535885,0.558752198378308,-0.655699900960879,-1.03683249051685,-1.26293895592418,"low","low","0","2"
"high-intensity forest",43,3647284,2964465,0.765079164436448,1.24310119243548,1.33933306842264,-0.500614812635342,1.58733987205393,0.139592304955886,-0.760984605185542,-0.626013416776572,-0.287686564533921,-0.264139441851232,-0.59750821164376,-0.514030755134531,-1.23716861279675,-0.13405831340424,-0.52782454931158,1.76814286613433,-1.86250291126531,0.164022485785114,-1.69115050891818,-0.798107880053697,-0.982743751907937,-0.402701852649057,0.5045758438829,1.94367474629971,0.199180537471769,1.16723831587862,1.52506417787729,-0.474214729429604,1.19575947446813,0.353697480207262,0.237622879533504,1.59958210571886,1.39945972064056,-1.24124197309702,0.849433491377359,-0.402745866130687,-1.4136524709584,0.208116500816491,0.473664024864469,0.901246010633417,-0.388549789923912,"high","high","1","4"
"medium-intensity forest",42,5055284,2951465,-2.02219298019686,-1.84814676002619,-1.74595046431487,0.0230596268956151,-1.57517417177986,-2.0112521259961,0.975920256551648,1.47959258778746,0.821342145734172,1.46155212386172,1.39459011192412,0.587181284502455,2.20008748229856,0.0269351653525373,0.292386427674218,-0.091032243705981,0.367025516562106,-2.03120972250005,0.344103516864236,1.47767613819533,2.40267421850153,1.69924176418638,1.10020251091524,-1.31926805727577,2.09501148921105,0.593159101894871,0.39904641479756,-0.608455377983487,-0.118864543019308,-0.577852247700397,-0.805814644754866,1.80046464286507,0.450938688742772,-1.74961296079489,2.97443245801617,0.214746053670606,-2.71202063568906,1.39072087214125,0.887695337748085,2.7781663086447,-1.19764962606636,"low","medium","1","3"
"low-intensity forest",41,5054284,2950465,-1.74929167497508,-1.67694136242505,-1.57865011826098,0.211618280740935,-1.49319384827696,-1.65895920088987,1.04521062664926,1.5335450223384,0.882487488737065,1.45433740916196,1.44633843061384,0.657056281084436,2.26055252408334,0.0718762557365368,0.299523552933165,-0.215713882101374,0.552725425160567,-1.70466372182817,0.446174731035477,1.02527844780297,1.28706309193517,1.67585325563764,-0.487869442133641,-1.21634467775629,1.89826657135756,0.12336196332111,-0.459193393354388,1.27615370534684,0.556506770664728,1.21642232283475,0.494488919264179,1.93278357189596,0.853834024750543,-0.325350013004604,2.71440720538531,0.362944160348754,-1.38182603673656,2.50540871403818,-0.0386934397767049,2.60072009966778,-0.928045051196022,"low","low","0","2"
"low-intensity forest",41,5052284,2949465,-2.28610143612374,-2.02541749919756,-1.91339906374137,-0.129973287207635,-1.66005883516368,-2.29717065504538,1.57020984820629,1.9330717146484,1.39869083208599,1.42975236333551,1.82725319669315,1.16727125491016,2.70563031270725,0.383753054643248,0.210522505997736,-0.0565737376285126,0.299348495345508,-2.32866174396716,0.272028358524176,1.44563846145695,2.17358056848919,-0.446996244493167,2.35582688699297,-0.870957804760304,0.705193652119681,0.885941077056495,0.359151070059749,1.06646827034089,-0.193940684736878,0.86867583708137,0.784516975724149,1.77787686700509,1.05754972038587,0.0802924563332574,1.36625633456414,-0.555244928119019,0.220449421774987,2.53533514191145,-0.376929486479285,0.961738976305565,-1.05049203542013,"low","low","0","2"
"medium-intensity forest",42,3282284,2900465,0.925238676350192,1.85402876331874,1.92713473574013,-0.556159329292414,1.44762774773584,-0.205484488713122,-0.0490144668460461,0.288390464087121,-0.211176306064803,0.851838138074807,0.319593878159266,-0.401526589578426,-0.876343121380447,1.00166167998012,-2.14016037249606,1.76857863160575,-3.22631360964338,-0.483971624706106,-3.17038727315792,-0.270181661882138,-0.164036888309346,0.108414275765909,-0.756567109415666,-0.591044626311411,-0.850496141173157,-0.456897737604243,-1.14489113857237,0.0918224049637592,0.111712417341776,-0.685919377926993,0.315023990179611,-0.832832329261785,-0.722536540409407,0.73068304352582,0.821541998212714,0.78739770140534,1.02568468649914,-0.163104139769095,0.0495404789578904,0.748202246086093,0.529694273003005,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,4494284,2893465,-0.0681697859429446,-0.188809046990909,-0.0670129370358115,1.13007306741446,-0.208967986935827,0.0570327028308055,-0.877099276465174,-0.724396355948616,-0.766323723640946,-0.195310840462342,-0.753980574797803,-0.881613318993573,-0.310398261772754,-0.753769936369287,0.202813017137134,-0.0637828447905978,0.376676048231556,0.169104069408063,0.266132905280409,-0.219241791594342,-0.534839075673375,-1.01655163435599,0.410071056773234,1.08839178694104,-0.832285326551899,-0.694846463774569,-0.875859541133098,1.02551698266325,0.759058936024355,0.315058701907724,-1.92303797990961,1.35044957251926,0.803354571768965,-2.45706417632292,-1.69998574530575,-1.89380934267762,0.330560301362971,-1.06989542828488,1.42144991382283,-1.49264791263425,-0.989386327674481,"low","none","0","1"
"medium-intensity forest",42,4533284,2875465,-0.727423138206142,-0.6723026035173,-0.555260787848769,0.704247196119905,-0.503481079932601,-0.738557627949407,0.254152916862416,0.324699317496322,0.446384652881687,-0.593948288648093,0.217210729604613,0.699409674925404,0.824384940630603,0.556103862784583,0.404413413450623,0.334619954553769,0.141419823092602,-0.635936815718661,0.119716094377888,0.439728365623771,1.2998126756669,-0.407589237982115,1.73555606381087,-0.494413460335183,-0.480163152318761,-0.2282490306362,0.508609067252291,-1.12412108517353,0.327730863595284,-1.70440563731077,-1.38160518396577,2.8552190995553,2.13265150171285,-2.25226044331288,0.948940939604705,-0.163355680971906,-1.86373553052363,2.55861420632852,1.55361840217128,0.944680859313013,-1.02499364000606,"low","medium","1","3"
"medium-intensity forest",42,3355284,2831465,1.04176386198932,1.73263285107368,1.75864414176319,-0.235608628132095,1.59477188547686,0.158525648466062,-0.759855186237139,-0.526868760534888,-0.953535675954912,0.702230008440252,-0.496119576941743,-1.10115809138891,-1.82814068545699,0.156043146031262,-1.43455699456893,1.59962251846504,-2.56725382476859,0.0126832415086193,-2.42809243744989,-1.09414797994653,-0.230198006758278,-1.1342261354896,0.506657557085699,0.183460614283884,-1.35360663585838,-0.952821885704787,0.889594705579814,-1.24058758070467,1.0003620999578,-0.84228453121685,-0.047613418607827,1.09063810866954,0.659067068540796,-0.963717615954274,-2.38221400017221,0.136337433925556,-2.13908455734553,-0.273826835601614,0.402088370276256,-2.12637851630459,-1.39786072439214,"low","medium","1","3"
"medium-intensity forest",42,4199284,2708465,0.200900210304875,0.283819970935072,0.261909893750643,0.884547704080987,-0.0610448744120802,0.13735863233713,-0.112827851584969,-0.273723200835827,0.479846009774494,-0.791767594875101,-0.13284898609117,0.275563317289503,0.393258732628114,-0.0249179087971864,0.455447343004395,0.820771862894442,-0.287384938650048,0.180889805998853,-0.178364493655481,0.704607769242228,-0.1483382711068,4.89628005192222,1.074787483865,2.21605850633554,2.95798490978787,3.51392418066133,2.45532675489347,-1.24058758070467,0.402152809901455,-0.850736662762368,-0.815584933460252,-0.750815519196714,-0.321645151191564,0.173241653419859,0.00886220900808278,0.840788791590567,1.30956905348855,-0.694078061427838,0.581132668406436,-0.17230072344199,0.258125137055447,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,4075284,2697465,0.648163489272619,0.601322599829998,0.569641917101124,-0.796506792620038,0.137582203625647,0.63867703045524,0.078871748197616,-0.199139523089532,1.00339077980762,-1.34519869524326,-0.221648138580811,0.677595484118334,0.129601238881751,0.312667027307105,-0.110317652888012,0.0463512553342411,-0.162284946640594,0.585871072228545,-0.190928448030778,0.168720442285953,-0.0880828504627956,-0.197473057512149,1.21056902266745,1.05129449979371,1.60184459977004,2.78595320820242,-0.0178868335124377,1.05186318310699,0.815662316099222,2.48545510538734,-0.637764299257887,-0.872452788623292,-0.88860404435595,-0.399294267927631,-1.40152927800047,-0.038908124626459,0.128163414967311,-1.28662452219538,1.35786325906492,-1.12280338989897,1.06102017493022,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,4086284,2683465,-0.0225201603445175,0.120851484749698,0.12427895625957,0.730150325171606,-0.15571827542459,-0.153716871340771,0.335599142456297,0.0300438392984548,1.42791429233047,-1.36436025996244,-0.0277683250589634,1.00483856815678,0.442510617261162,0.534860406962554,-0.00594043107464972,0.44394015723361,-0.415361198653331,-0.199533399658668,-0.376768775010449,0.75157199563654,1.86029934937699,0.295808688556352,-0.214881764133728,0.611478925112843,1.14664566831049,1.39966140879339,-0.27328391989133,0.221955983680834,-0.218351147634421,-0.810890771244608,1.16008953717076,-0.249842913904295,-0.454723222941615,1.68138409190545,0.464409539577183,0.227400920042401,-0.232486664417337,1.12418792853721,-1.48919149740676,0.673571860084946,0.897856590802079,"low","none","0","1"
"high-intensity cropland",63,4214284,2660465,0.605333789221823,0.461009041589832,0.315464285215765,1.4690423072765,-0.46945354446589,0.690344739148143,0.969171604503283,1.04823462352627,1.47696147283653,0.424321876044026,1.14061337334556,1.15177344797491,1.90332974215644,0.374668404787815,0.403172130996242,0.299329276995386,0.152742469446862,0.563673169539971,0.139150800785576,-0.0079839005646668,0.84692880386476,-0.399258723306094,-0.0155669360115472,-1.53331838118704,0.45626219298514,0.70446220949988,0.38187550405609,1.69441631176594,-0.113470227137968,1.35829815916787,1.92079000341414,0.819609222002434,0.27444465965135,0.618226025117362,-1.05001912408556,-0.661249813576222,-1.15854489803685,1.07916556150081,0.659501108946574,-0.869989875802572,0.842231294076,"high","high","1","4"
"medium-intensity forest",42,4076284,2655465,0.0821923282388396,0.173567772655121,0.163877813696864,0.76656082285387,-0.127020291815602,0.0143833743508844,0.144727979204627,-0.240892559855004,1.10700096160049,-1.44392553438686,-0.212859416175726,0.750401252594896,0.26325314675892,0.389816274175202,-0.214694376993904,0.0617520505117906,-0.284179871908356,-0.0518632820415189,-0.280566047296183,1.10384642352023,3.21546038322056,-0.075068330647197,0.419249921343772,-0.395319340036444,0.282654383434811,0.336592571886925,0.977496296732116,0.988499940096762,0.396647423864775,0.805284490641091,-0.275095234401176,-1.51823251924835,-2.0153736424514,0.661447908406323,0.215841680314527,0.496892051641894,-0.123010061284535,-0.597831876168562,0.996008560868967,0.524980293168554,1.5637345665218,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,4056284,2637465,0.364253957645301,0.378769177748396,0.342256283157133,-0.876501167854211,-0.0115535069283544,0.316203602371409,-0.0447582815094191,-0.302021884253955,0.934016116692824,-1.52768909300754,-0.310394511015126,0.587447615281738,-0.0767750038971708,0.36858275644728,-0.423447825205688,-0.260834585278313,-0.219002730645286,0.189294928453909,-0.281291582273879,0.762194435786249,2.00746169315773,0.931372370836642,-0.379895190345412,-0.265301468802957,1.35923074248329,0.506653916171379,0.591913819482095,1.15750809934463,0.29664708726654,0.234763452225349,0.687560088730458,-1.81815275713858,-1.42765439404011,1.09479547442852,0.389457554154744,0.576060744108599,-0.165320927045773,-0.345423415011389,-0.406949854002897,0.474377279339354,0.7743546372795,"low","low","0","2"
"high-intensity cropland",63,4051284,2631465,0.308464672580144,0.357012811230463,0.318170140549982,-0.896968660800709,-0.0414869443517477,0.220623434037146,-0.0444395340999839,-0.28780001613661,0.918344420773169,-1.48197776871136,-0.286169395666006,0.577749019400091,-0.099732350351717,0.376783036235216,-0.528589028000404,-0.312395480414514,-0.30196096208833,0.0516838626936428,-0.388723408417709,-0.140442604220835,0.499479033868744,1.48256516635305,-0.721133954556589,-0.819005907828653,1.82137813139538,0.847312969432977,-0.697495006442007,-0.507496764480516,-0.454670721155549,-1.04875882720845,0.594143010956153,-1.15160811221924,-1.9431622034499,0.0619030156722081,-0.098155260171287,0.512833486239907,-0.170706798519333,-0.778020664089395,0.424885446303738,0.208305040287625,1.00207298401904,"high","high","1","4"
"high-intensity forest",43,4053284,2630465,0.587403630377174,0.53444695391331,0.478714897274888,-0.764518869311968,0.073614784640428,0.553418596470189,-0.394101352485315,-0.634060260535255,0.427748395849549,-1.44563962992514,-0.599787619170042,0.0914958824526721,-0.448139303785718,0.0232485525027625,-0.601787364747785,-0.50988439206873,-0.174052480774293,0.381360851448174,-0.274073472345093,-0.450670169166936,-0.405655842847235,-0.521648831570963,-1.76964869401382,0.725446549351942,-0.35285470510566,-1.19914082248621,0.93845868571044,0.81672325107088,0.30880653804241,0.0983209748076614,-0.0721745641247715,-0.99107787682541,-0.950062191514704,-0.11896031269281,0.162164464333747,1.183646459314,0.950067611024184,-1.07645948513712,0.46685152110129,0.262372579103154,0.646005218597124,"high","high","1","4"
"high-intensity forest",43,4034284,2627465,-0.698923003550014,-0.269462789908391,-0.21714283651539,-1.34964913184983,-0.4670902945836,-1.0333615418916,0.677729371090655,0.400449466685697,2.00064685057749,-1.38336196974315,0.35936975144621,1.62688035847868,0.424562727614974,1.06575634500295,-0.82978268183236,0.0480655004710521,-0.898114191789931,-1.19986025842397,-0.926894435707482,-0.551901775355088,-0.209625206221208,0.219923468797293,-1.24617983128737,0.693296735174295,-0.64261903902832,-0.874049705142328,-1.42658963821516,-1.24058758070467,0.626183654269202,-1.24074380624331,0.706558273282021,-0.227595769500058,-0.174370066725856,1.00892830915623,0.436707114483881,0.823419063237654,0.960407169438486,0.671075863390225,-0.862096089501441,0.355448690745375,0.0990732006654591,"high","high","1","4"
"high-intensity forest",43,4052284,2624465,0.620969549855266,0.621465572726425,0.584846734423844,-0.723952735115199,0.0762551051985729,0.549615579075139,-0.491696594786738,-0.740823604048639,0.280815307716415,-1.3676878175274,-0.674264823791192,-0.068771591731264,-0.56206817462414,-0.0942150550555753,-0.958821309265007,-0.737698363449584,-0.2920832997049,0.301055272095804,-0.503605130443402,-0.495088524920766,-0.651222772084499,0.0463396990881695,-1.24149111862671,0.540748147380561,-0.553249109170738,-0.537624751553828,-0.254987042117861,0.831166557140946,0.820870127761903,0.0578714367185683,0.187287540651262,-1.10472216803668,-1.29279911157621,0.693198939279328,0.301495116206706,0.774768094247861,0.266066194856847,-0.364014444386104,0.371624352001101,0.363882790891522,0.875931374794531,"high","high","1","4"
"high-intensity forest",43,4051284,2623465,0.59152975116362,0.620104098391624,0.596824670226554,-0.725326141254528,0.0663196512618696,0.510851660212861,-0.456222845401334,-0.6992550932899,0.326065424597467,-1.36498626906714,-0.63488400117999,-0.0201350581441195,-0.530263812965925,-0.0516032889518726,-0.993533419729405,-0.759750907694347,-0.332028021269763,0.263354838870579,-0.558827973243363,-0.470288198017702,-0.44481931910305,-0.680032143080013,-0.198513053221683,0.356254235598918,-0.231732347286607,-0.201240710925615,-0.147950082113747,-0.478166496520556,-0.475196459849703,-0.675052300247196,0.436984185832941,-1.53741788120044,-2.01602917645955,1.03010695667712,1.02695029408314,0.339307276480466,0.11402245879618,-0.275029465788265,1.00571958287575,1.13493718778054,1.18352663177603,"high","high","1","4"
