"loc","Latitude","Longitude"
106,43.141115,-3.426096
107,43.204949,-2.983434
108,43.06974,-2.860646
109,43.23182,-3.192768
110,43.277002,-3.069683
111,42.087109,-2.60888
112,43.287635,-1.701592
113,43.360897,-1.811098
114,43.225537,-1.789093
115,43.324346,-1.762477
116,43.324479,-1.774808
117,43.324996,-1.824132
118,43.216664,-1.80158
119,43.198389,-1.777322
120,43.198649,-1.801933
121,43.234276,-1.764302
122,43.225667,-1.801404
123,43.198649,-1.801933
124,43.234807,-1.81354
125,43.161687,-1.716563
126,43.225667,-1.801404
127,43.198389,-1.777322
128,43.216403,-1.776962
129,43.198389,-1.777322
130,43.198389,-1.777322
131,43.199277,-1.863462
132,43.234548,-1.788915
133,43.225537,-1.789093
134,43.234807,-1.81354
135,43.17176,-1.814762
136,43.19852,-1.789628
137,43.19852,-1.789628
138,43.216403,-1.776962
139,43.180506,-1.789983
140,43.189638,-1.802109
141,43.225537,-1.789093
142,43.225667,-1.801404
143,43.270035,-1.738934
144,41.569223,-0.705162
145,41.830559,-1.213622
146,41.830559,-1.213622
147,42.024477,-1.546381
148,43.222812,-2.811058
149,43.376072,-2.909335
150,43.249458,-2.650847
151,43.059675,-2.49228
152,43.240831,-2.811002
153,41.821369,-1.201837
154,42.696453,-3.960158
155,43.009859,-1.155326
156,43.005234,-1.449913
157,42.850591,-1.34364
158,42.629025,-1.008083
159,43.27017,-1.751253
160,43.25229,-1.763938
161,43.252423,-1.776254
162,43.296915,-1.72605
163,43.215581,-1.703122
164,43.087738,-3.155446
165,42.997757,-2.983477
166,42.962103,-1.598113
167,41.942539,-0.908948
168,41.810431,-1.731786
169,43.357728,-2.711929
170,43.43528,-3.947085
171,43.43528,-3.947085
172,43.446202,-3.675398
173,42.005647,-2.512774
174,42.014704,-2.524783
175,42.289282,-1.855659
176,43.273617,-2.120855
177,43.240284,-2.601633
178,43.249331,-2.613892
179,42.790243,-2.739004
180,43.357636,-3.328898
181,42.850531,-2.163572
182,42.967549,-2.149726
183,42.691149,-1.543175
184,43.055872,-1.939779
185,43.216664,-1.80158
186,43.394055,-2.872265
187,42.681142,-2.458745
188,43.246108,-2.059662
189,43.268009,-2.995739
190,42.086458,-4.543275
191,51.119412,3.206033
192,50.808554,4.448823
193,50.946215,4.789827
194,51.170065,4.007966
195,50.76912,4.6187
196,50.576139,-3.961697
197,50.681088,-3.692866
198,51.370144,-2.291592
199,52.048657,0.291046
200,52.138476,1.472254
201,53.261218,-1.077989
202,53.24126,-2.68176
203,53.292644,-2.032972
204,53.229461,-2.251635
205,53.28673,-2.353974
206,53.283456,-2.512939
207,52.893214,-2.84574
208,51.785327,-2.591455
209,54.345223,-3.033726
210,54.521148,-3.158675
211,53.790843,-2.613223
212,53.885564,-2.7135
213,53.928773,-2.842168
214,53.424779,-2.034579
215,53.373546,-2.025519
216,53.530163,-1.229058
217,53.542896,-3.097078
218,54.110138,-2.327299
219,54.525566,-0.743786
220,51.962924,-3.042075
221,52.562596,-3.467838
222,52.419588,-4.071915
223,52.432007,-4.029836
224,52.435702,-4.024121
225,52.379217,-3.849628
226,52.379217,-3.849628
227,52.379217,-3.849628
228,51.65339,-4.956323
229,52.935183,-3.996762
230,52.943531,-4.137055
231,52.824679,-4.512706
232,56.481817,-5.956364
233,56.468269,-5.958203
234,56.39807,-5.757947
235,56.401705,-5.756684
236,56.478387,-5.951132
237,56.590141,-6.217069
238,56.590141,-6.217069
239,56.478387,-5.951132
240,56.475749,-5.949233
241,55.846421,-2.723435
242,56.53599,-3.557701
243,56.603813,-5.793051
244,57.690916,-5.669382
245,57.692297,-5.652733
246,57.095686,-5.384031
247,57.658147,-5.493314
248,58.28629,-4.850214
249,58.118782,-5.24105
250,57.099444,-5.960899
251,56.709948,-5.702378
252,58.242186,-5.047779
253,57.157331,-5.804935
254,42.62945,26.28969
255,45.76513,15.62501
256,45.81111,15.66936
257,45.82376,15.61695
258,45.77452,15.6874
259,46.17311,15.88786
260,43.32903,17.05252
261,46.3199,16.36748
262,45.24468,13.93736
263,45.28108,13.94208
264,44.655811,15.720917
265,42.66567,18.10029
266,42.63819,18.14871
267,45.109242,14.648766
268,45.047544,14.683048
269,45.065362,14.139862
270,45.072088,14.13723
271,45.075385,14.131361
272,45.084141,14.139407
273,45.077999,14.132161
274,45.083837,14.143744
275,44.70221,15.03971
276,42.98569,17.17747
277,45.19178,14.240152
278,45.215917,14.243686
279,45.148037,13.612535
280,45.317416,13.608302
281,43.781865,15.646466
282,43.774214,15.62778
283,43.794669,15.64326
284,44.886684,13.965078
285,42.6681,18.11064
286,42.963505,16.014468
287,42.737452,17.878239
288,45.06315,14.144179
289,45.077643,14.148892
290,45.076174,14.15086
291,45.065232,14.151495
292,45.07302,14.13087
293,45.359359,14.644133
294,50.768889,15.543056
295,50.143333,13.833333
296,49.544389,18.495097
297,50.854033,15.340706
298,48.683333,14.05
299,48.916667,13.816667
300,49.016667,13.45
301,49.1025,16.240944
302,50.576667,14.656944
303,48.825,16.694444
304,48.873889,15.838611
305,49.786944,16.066667
306,49.051389,13.606944
307,50.054444,17.235278
308,49.726944,14.3675
309,49.490278,18.233333
310,49.493056,18.3
311,49.893333,14.880833
312,50.175556,16.864722
313,50.743333,15.681111
314,49.496944,18.257778
315,49.496944,18.257778
316,50.181944,16.043056
317,50.030278,13.296111
318,49.878889,13.593611
319,50.343889,16.370278
320,50.093889,15.683333
321,50.093889,15.683333
322,50.8175,15.357778
323,50.758333,15.525
324,50.052778,17.241667
325,49.480278,15.586389
326,50.058889,14.108611
327,60.11,23.475556
328,63.6,23.677778
329,62.264722,30.360278
330,61.223333,25.353056
331,62.05,25.02
332,61.223333,25.353056
333,62,24.95
334,62.020556,24.922778
335,62,24.95
336,61.287778,25.255833
337,61.287778,25.255833
338,62.023889,25.033333
339,62.011667,24.826389
340,60.192778,29.831944
341,59.770833,28.578611
342,59.770833,28.578611
343,59.770833,28.578611
344,57.243611,30.552222
345,57.8925,34.150278
346,57.8925,34.150278
347,57.243611,30.552222
348,60.192778,29.831944
349,59.770833,28.578611
350,59.770833,28.578611
351,59.709167,28.124167
352,57.8925,34.150278
353,65.853333,27.675833
354,66.146944,25.484722
355,66.364722,29.615556
356,65.853333,27.675833
357,66.146944,25.484722
358,67.613333,25.256389
359,67.613333,25.256389
360,67.613333,25.256389
361,67.613333,25.256389
362,65.853333,27.675833
363,66.146944,25.484722
364,66.146944,25.484722
365,66.149722,29.566944
366,67.608056,25.357778
367,67.608056,25.357778
368,67.608056,25.357778
369,67.608056,25.357778
370,53.727222,23.337778
371,53.727222,23.337778
372,53.727222,23.337778
373,53.727222,23.337778
374,53.727222,23.337778
375,53.727222,23.337778
376,52.505278,33.935556
377,59.5,49.25
378,43.6014,3.949129
379,43.6266,3.948229
380,49.563,4.844629
381,44.8695,5.525029
382,44.8713,5.491729
383,44.8659,5.492629
384,43.4655,5.334229
385,43.083,5.834629
386,43.2252,5.617729
387,43.407,5.496229
388,42.8472,9.447229
389,43.2828,5.937229
390,42.885,2.348029
391,46.2717,5.937229
392,46.5543,6.158629
393,43.6266,3.948229
394,43.7283,4.450429
395,45.99,-1.252871
396,43.902,-1.300571
397,43.8975,-1.334771
398,43.8759,-1.337471
399,43.8552,-1.369871
400,43.8759,-1.337471
401,43.8975,-1.334771
402,43.8372,-1.373471
403,45.2196,-1.127771
404,45.2196,-1.127771
405,43.4655,4.355929
406,44.2116,6.943429
407,44.2908,6.829129
408,47.8134,-3.366971
409,43.623,3.204829
410,43.6338,3.204829
411,42.5439,2.333629
412,42.5619,2.325529
413,42.5583,2.393029
414,42.552,2.373229
415,44.3007,4.103029
416,44.3133,4.090429
417,47.2266,4.868929
418,42.8274,-0.136871
419,46.6443,1.335529
420,45.1332,1.041229
421,45.8055,0.382429
422,45.567,0.053929
423,43.713,-1.371671
424,48.6045,-2.021471
425,47.2122,6.592429
426,46.755,6.362929
427,43.3197,6.405229
428,48.923024,11.369891
429,51.490603,14.566755
430,47.979222,8.746898
431,47.979222,8.746898
432,47.979222,8.746898
433,47.984953,8.752027
434,47.984953,8.752027
435,47.984953,8.752027
436,47.984953,8.752027
437,47.984953,8.752027
438,51.588842,4.802317
439,49.284966,8.498646
440,51.265399,8.587447
441,51.549747,10.824404
442,51.128807,8.593343
443,48.60105,13.58411
444,48.020443,8.12645
445,48.569906,8.244381
446,48.569906,8.244381
447,50.645107,6.387692
448,47.616667,8.416667
449,47.616667,8.416667
450,47.616667,8.416667
451,47.616667,8.416667
452,47.616667,8.416667
453,47.616667,8.416667
454,47.616667,8.416667
455,47.616667,8.416667
456,47.616667,8.416667
457,47.633333,8.433333
458,47.654619,8.499892
459,47.654619,8.499892
460,47.654619,8.499892
461,47.654619,8.499892
462,47.654619,8.499892
463,47.654619,8.499892
464,47.654619,8.499892
465,47.654619,8.499892
466,47.654619,8.499892
467,48.317114,8.96575
468,48.317114,8.96575
469,48.317114,8.96575
470,48.317114,8.96575
471,48.317114,8.96575
472,48.317114,8.96575
473,48.413825,9.142664
474,48.413825,9.142664
475,48.413825,9.142664
476,48.413825,9.142664
477,48.413825,9.142664
478,48.413825,9.142664
479,48.413825,9.142664
480,48.413825,9.142664
481,48.413825,9.142664
482,48.413825,9.142664
483,48.413825,9.142664
484,48.82501,13.20831
485,48.97502,12.87498
486,48.92502,12.95832
487,48.97502,12.87498
488,48.92501,13.04165
489,48.87501,12.95832
490,53.26113,8.00838
491,47.773671,7.900082
492,47.622955,12.966921
493,47.50629,10.63393
494,51.7059,8.98871
495,51.22012,8.68101
496,51.83373,8.94975
497,50.66752,6.25004
498,51.40137,8.60607
499,48.63436,10.66154
500,47.64164,12.82427
501,47.59294,11.69565
502,48.22968,11.55048
503,47.97216,11.24739
504,49.09547,13.14606
505,49.08819,13.11839
506,48.25431,10.76259
507,49.74267,9.91485
508,39.556944,20.1825
509,39.555556,20.186389
510,39.556389,20.184167
511,38.573333,22.158333
512,37.431389,22.350556
513,37.101944,22.641667
514,37.296389,22.645833
515,37.858611,22.4425
516,37.856944,22.448611
517,37.841667,22.450833
518,37.850833,22.469167
519,36.866944,22.300278
520,37.040278,22.385
521,41.029444,25.435278
522,41.232222,22.7775
523,41.2475,22.7725
524,39.800556,22.825833
525,40.654444,23.6225
526,41.058611,22.168056
527,39.170278,20.780833
528,39.1175,20.999444
529,39.471667,21.298333
530,39.586111,20.204722
531,39.566667,20.183889
532,39.555556,20.186389
533,39.556389,20.184167
534,39.678611,20.872222
535,37.872778,20.664444
536,39.816944,19.844722
537,39.202222,20.189167
538,37.840556,21.218889
539,38.641667,22.224167
540,37.558611,22.813889
541,37.722778,22.205278
542,37.143056,22.775
543,37.141389,22.754444
544,37.980278,22.482222
545,37.893333,22.884167
546,36.781111,23.030278
547,37.062778,22.128333
548,36.799444,21.763333
549,36.720833,21.7525
550,36.721389,21.7525
551,39.528611,24.979167
552,35.308611,24.308611
553,36.24,22.966111
554,37.697222,24.016667
555,37.666944,24.027222
556,34.863611,24.064722
557,37.900556,24.873056
558,35.427222,23.881667
559,40.447222,23.413889
560,39.6625,22.233056
561,38.093611,24.419722
562,38.864167,22.244722
563,35.035,26.154167
564,35.329722,24.423056
565,35.340556,24.427778
566,42.032334,12.563627
567,41.838133,12.407816
568,41.679215,12.40784
569,42.153184,12.551574
570,41.652133,12.427064
571,42.220496,12.581224
572,41.8432,12.905139
573,42.243491,12.503485
574,45.840711,7.181148
575,45.780217,7.247011
576,45.806503,10.75959
577,45.750553,10.662272
578,41.457958,13.152957
579,38.765617,16.21432
580,38.764689,16.215498
581,38.763957,16.216192
582,38.763392,16.217327
583,40.816538,14.409601
584,38.966859,16.184367
585,37.14447,14.611478
586,37.247992,14.353473
587,37.074047,14.394681
588,42.899827,11.163765
589,38.970588,16.198938
590,38.979825,16.175115
591,37.718136,13.491849
592,37.969572,12.050994
593,37.968981,12.050222
594,43.468652,10.362076
595,43.4687,10.362522
596,38.68198,16.31263
597,39.425664,16.011541
598,39.425674,16.010388
599,37.973386,15.941066
600,37.972367,15.93804
601,42.410575,12.580395
602,42.407596,12.586007
603,38.989627,16.199599
604,38.989669,16.199004
605,38.156579,13.357874
606,42.784025,12.155358
607,40.217704,15.028398
608,41.918515,13.1157
609,44.057474,9.935285
610,44.32299,9.190493
611,43.463518,10.399259
612,44.138411,9.744886
613,37.664691,14.513752
614,37.724283,13.500296
615,42.062859,11.953532
616,41.472394,13.481294
617,41.504145,13.42175
618,38.962495,16.216222
619,41.32971,13.03585
620,41.32813,13.041731
621,41.332741,13.068587
622,41.339849,13.032968
623,41.349601,13.056229
624,41.358054,13.031971
625,41.348618,13.037663
626,41.40203,13.63815
627,41.514339,13.379652
628,41.713396,13.407934
629,42.838918,10.825659
630,40.59913,16.819453
631,41.962504,12.436432
632,43.362624,13.038495
633,38.142084,15.943499
634,43.25992,13.082683
635,43.288053,13.029341
636,43.366021,13.185897
637,37.763979,15.09009
638,40.507977,15.393135
639,43.533016,13.586911
640,41.550453,13.289688
641,42.540941,12.324868
642,42.809627,12.073561
643,40.575734,17.183949
644,44.066495,11.965413
645,39.945567,15.775334
646,37.16871,14.752597
647,42.144812,12.142486
648,42.111028,12.107434
649,41.474466,12.719765
650,43.369777,13.187454
651,40.712472,14.66162
652,40.669275,14.579019
653,40.29511,15.761633
654,38.271461,16.08596
655,37.177096,14.877626
656,39.058133,16.207619
657,39.057158,16.207976
658,41.737432,12.661244
659,42.157551,11.926206
660,38.961006,16.218652
661,42.828457,11.522764
662,43.47575,13.002981
663,43.233578,10.685015
664,44.574595,9.147949
665,44.675379,9.201542
666,41.71418,12.330349
667,41.718266,12.346622
668,41.716784,12.331691
669,41.716101,12.329353
670,39.318687,16.111865
671,38.239009,16.046491
672,42.626136,11.087586
673,43.150005,11.257968
674,57.1332,25.5835
675,57.1347,25.5828
676,57.1345,25.5805
677,57.1352,25.5804
678,57.1361,25.5772
679,57.1361,25.586
680,57.134,25.5716
681,57.1348,25.5722
682,57.1281,25.5747
683,57.1331,25.5729
684,57.1363,25.5773
685,57.1325,25.5856
686,54.752556,25.256778
687,51.941158,6.696112
688,50.788368,5.741707
689,51.561901,5.48815
690,51.479327,6.02059
691,52.52205,6.006032
692,52.52205,6.006032
693,51.875376,5.909984
694,50.796894,5.86942
695,50.787964,5.855147
696,50.976345,5.942485
697,52.217725,5.094541
698,52.576195,4.811874
699,52.244687,5.680043
700,52.312716,4.547802
701,51.988183,6.493651
702,52.037665,5.855766
703,50.88307,5.781793
704,50.812595,5.973156
705,51.83394,5.589883
706,53.005796,6.604586
707,50.778666,5.925941
708,52.25241,4.916732
709,52.416381,4.591641
710,52.125402,4.418869
711,51.804695,5.898855
712,52.36357,5.829902
713,52.41655,6.462622
714,51.710608,4.797505
715,52.144961,4.371838
716,50.819333,5.753679
717,69.616667,25.266667
718,69.05,23.2
719,70.15,28.133333
720,69.083333,20.75
721,69.083333,20.733333
722,69.033333,20.9
723,68.983333,20.933333
724,68.983333,20.95
725,68.883333,21.166667
726,69.908333,27.041667
727,69.016667,20.883333
728,68.991667,20.916667
729,69.291667,27.241667
730,69.4,26.4
731,69.75,26.991667
732,68.65,21.6
733,69.75,27
734,68.45,22.5
735,68.683333,21.5
736,68.916667,20.95
737,68.4,24.483333
738,68.466667,22.466667
739,69.516667,25.5
740,68.683333,21.516667
741,68.6,21.783333
742,68.913889,20.930556
743,68.925,20.933333
744,68.9,20.905556
745,69.083333,20.747222
746,69.091667,20.744444
747,69.716667,27.111111
748,68.4,23.663889
749,68.669444,21.616667
750,68.869444,21.166667
751,69.413889,26.066667
752,68.677778,21.558333
753,68.675,21.652778
754,69.033333,20.844444
755,69.027778,20.844444
756,69.052778,20.786111
757,68.588889,21.908333
758,69.733333,27.019444
759,68.591667,21.791667
760,68.630556,21.722222
761,69.052778,20.733333
762,68.672222,21.625
763,68.508333,22.133333
764,69.75,27.005556
765,68.675,21.583333
766,68.683333,21.583333
767,69.058333,23.016667
768,69.811111,20.9
769,69.375,23.483333
770,69.211111,19.566667
771,70.6,27.069444
772,69.794444,23.508333
773,69.047222,20.75
774,68.894444,21.013889
775,69.183333,20.016667
776,69.4,26
777,69.727778,29.308333
778,69.105556,23.308333
779,69.066667,20.763889
780,69.052778,20.786111
781,69.188889,20.688889
782,69.191667,20.741667
783,70.438889,28.063889
784,70.452778,27.002778
785,69.208333,19.547222
786,68.991667,20.855556
787,68.697222,21.580556
788,70.455556,24.258333
789,69.175,20.013889
790,69.516667,29.980556
791,69.230556,19.844444
792,70.486111,27.072222
793,69.1,19.7
794,69.816667,21
795,70.344444,25.666667
796,69.705556,29.325
797,69.205556,19.486111
798,69.033333,20.847222
799,69.205556,19.577778
800,69.058333,19.483333
801,70.358333,25.447222
802,70.491667,27.072222
803,70.594444,24.752778
804,68.675,21.608333
805,68.677778,21.563889
806,69.722222,27.066667
807,69.036111,20.838889
808,69.061111,20.777778
809,69.783333,29.336111
810,70.491667,24.036111
811,69.041667,19.433333
812,70.455556,24.733333
813,69.252778,20.580556
814,69.752778,26.988889
815,69.291667,26.722222
816,69.983333,23.505556
817,69.858333,23.347222
818,69.419444,25.827778
819,69.391667,25.866667
820,69.475,25.866667
821,69.147222,27.108333
822,69.458333,25.833333
823,69.208333,19.794444
824,69.175,19.216667
825,69.213889,19.35
826,69.491667,21.480556
827,69.366667,20.291667
828,55.512834,13.503075
829,52.586944,23.534167
830,52.86,23.801667
831,53.406944,23.509167
832,51.580833,16.106111
833,49.486111,19.129722
834,49.441944,19.014444
835,49.776111,18.975556
836,49.592778,19.414167
837,50.134167,18.901667
838,50.861667,16.246389
839,50.699722,17.135278
840,49.420556,20.446667
841,49.424722,20.457778
842,50.612984,16.025877
843,50.539478,16.729807
844,50.99334,16.044167
845,50.850044,15.59832
846,50.632816,16.511105
847,50.632816,16.511105
848,50.632816,16.511105
849,49.81863,19.03833
850,53.014577,18.597965
851,52.206162,23.205919
852,52.613941,22.456795
853,50.20105,19.419709
854,52.19305,23.206003
855,52.701885,23.8617
856,52.704527,15.845203
857,53.948882,51.488347
858,53.939734,51.444779
859,53.930133,51.468055
860,54.096233,51.437505
861,53.953234,51.499631
862,53.954116,51.514866
863,48.587,45.211306
864,52.7,56.966667
865,44.313717,21.00379
866,44.113661,20.183175
867,48.380556,17.013889
868,49.140833,19.454167
869,49.137778,18.431667
870,49.101389,18.300833
871,49.15,18.443333
872,48.755556,19.990278
873,48.813889,18.236111
874,49.148611,18.502778
875,49.008333,19.580556
876,48.642889,17.257167
877,49.226111,20.274167
878,49.223056,20.272222
879,49.219722,20.281667
880,49.223611,20.276389
881,49.223889,20.276389
882,49.190278,19.845833
883,49.220833,19.651389
884,49.139167,20.059722
885,49.218056,20.281667
886,49.223611,20.275
887,49.223889,20.289444
888,49.248611,19.083056
889,49.172222,19.827778
890,49.4875,20.011111
891,48.924444,19.461667
892,48.873111,17.745833
893,48.645556,17.258333
894,49.269197,20.270478
895,46.196422,13.978536
896,46.19715,13.978619
897,46.197278,13.978597
898,46.268269,13.722322
899,46.268592,13.722414
900,46.403575,13.632803
901,46.016244,13.822906
902,46.016264,13.822994
903,46.281669,13.518772
904,46.281536,13.517583
905,46.280006,13.519597
906,46.280311,13.519589
907,45.549069,14.732636
908,46.022297,13.8297
909,45.515153,15.234128
910,45.548206,14.870522
911,45.976942,13.961375
912,46.013086,13.8254
913,46.120697,15.071236
914,43.5,-1.29
915,43.5,-1.5
916,36.64,-4.91
917,47.521118,8.38
918,47.535819,8.341079
919,46.754551,7.990962
920,46.7559,7.990976
921,46.757263,7.98811
922,46.759524,7.985777
923,46.761772,7.9858
924,46.764911,7.987796
925,47.425972,8.883597
926,47.240181,8.563269
927,47.400606,9.218529
928,47.541226,8.547062
929,47.737168,8.561167
930,47.299881,7.737448
931,47.450589,7.626912
932,47.257081,8.536539
933,47.263914,8.527429
934,47.354284,8.482285
935,47.357354,8.490949
936,47.349126,8.485757
937,47.344007,8.474805
938,47.350273,8.478236
939,47.341268,8.479383
940,47.380855,8.964224
941,47.271958,8.53288
942,47.319065,8.497469
943,47.184921,8.556829
944,47.213885,8.538292
945,46.211711,6.054677
946,46.806429,9.325016
947,47.314805,7.351337
948,46.950649,6.783789
949,46.962303,6.825167
950,46.960156,8.615351
951,46.920123,8.632725
952,46.931118,8.630868
953,46.926747,8.635893
954,46.716117,8.218151
955,46.667494,9.622441
956,46.67786,9.69085
957,46.969607,9.588066
958,46.878269,8.072257
959,47.479383,8.579819
960,47.479258,8.57975
961,47.479215,8.579497
962,47.478774,8.579567
963,47.478331,8.579796
964,47.478707,8.580003
965,47.478538,8.579734
966,47.479571,8.579014
967,47.479133,8.58053
968,47.479198,8.580399
969,47.479272,8.580188
970,46.971321,7.409983
971,46.866655,10.442833
972,47.351206,8.484541
973,46.778094,9.430445
974,47.290347,9.250553
975,46.803035,8.0098
976,46.877776,8.080122
977,46.740367,7.831833
978,46.775615,7.907379
979,46.719296,7.811406
980,46.719311,7.806828
981,46.778302,7.910021
982,46.713062,7.791745
983,46.712186,7.783893
984,47.458685,8.742432
985,46.272674,5.938949
986,46.272387,5.937659
987,46.679122,10.1682
988,46.681629,7.539276
989,46.456999,7.669351
990,46.361316,7.225218
991,46.495208,7.719336
992,46.818784,8.092524
993,46.285248,7.633265
994,47.351119,8.484208
995,46.352704,7.238178
996,46.368273,7.269374
997,46.699156,7.779233
998,46.695187,7.751753
999,46.3613,7.268421
1000,46.748962,7.817173
1001,46.530175,7.87104
1002,46.455872,7.762217
1003,46.54304,8.355946
1004,46.337251,7.781642
1005,46.49376,7.722585
1006,46.491684,7.72557
1007,46.491953,7.725832
1008,46.513408,7.843868
1009,46.211979,6.004061
1010,47.384435,8.965652
1011,47.457497,8.916021
1012,47.456764,8.866926
1013,47.307902,8.627518
1014,46.730145,6.365845
1015,46.928148,6.721691
1016,47.308252,7.73485
1017,47.140268,9.120864
1018,47.133368,9.161517
1019,47.134108,9.172089
1020,47.134582,9.078495
1021,47.141263,9.114302
1022,47.188026,9.115768
1023,47.135047,9.169482
1024,47.133739,9.074514
1025,47.134545,9.081131
1026,47.091322,9.083758
1027,46.938217,8.578619
1028,46.850424,8.630523
1029,46.906257,8.625198
1030,46.912526,8.627962
1031,47.118608,9.125455
1032,47.137355,9.073306
1033,47.556841,8.193554
1034,47.557027,8.192626
1035,47.575802,8.223198
1036,46.057012,9.03708
1037,46.02521,8.995076
1038,46.196165,8.641144
1039,46.199681,8.614855
1040,46.19742,8.633139
1041,46.200385,8.61636
1042,46.200148,8.613181
1043,46.201606,8.615804
1044,46.200308,8.623744
1045,47.71846,8.633408
1046,47.653848,8.497768
1047,47.760021,8.615006
1048,47.770051,8.619232
1049,47.760904,8.616627
1050,47.769251,8.61828
1051,47.763675,8.618289
1052,47.764259,8.6139
1053,47.761889,8.617049
1054,46.947817,9.175272
1055,47.166629,9.070903
1056,47.305439,8.952809
1057,47.265231,9.245735
1058,46.870285,7.697682
1059,47.320358,8.981015
1060,47.157466,8.916966
1061,47.157196,9.069956
1062,46.404544,6.971795
1063,47.754573,8.680505
1064,47.721204,8.646399
1065,47.724769,8.649547
1066,47.734977,8.662446
1067,47.100007,8.592602
1068,47.099094,8.5939
1069,47.233204,9.070956
1070,47.223958,9.119537
1071,47.278229,9.332769
1072,47.132132,8.856943
1073,47.077879,8.686941
1074,47.075624,8.687547
1075,47.201972,9.084523
1076,47.249331,9.043703
1077,46.864935,7.676016
1078,47.065916,8.489176
1079,47.317273,8.976296
1080,47.2297,9.064246
1081,47.188568,9.078172
1082,47.32331,8.995654
1083,47.092408,8.587828
1084,46.841188,8.107217
1085,47.237449,9.150357
1086,47.199199,9.089718
1087,47.317643,8.98226
1088,47.323568,8.976477
1089,47.223059,9.119509
1090,47.135449,9.016556
1091,47.330064,8.961448
1092,47.155679,8.950548
1093,47.30708,8.96476
1094,47.305696,8.967365
1095,46.659433,7.652903
1096,47.324008,8.977152
1097,46.654086,7.624141
1098,46.820146,7.779343
1099,47.770241,8.563737
1100,47.769187,8.597867
1101,47.762683,8.554772
1102,47.761604,8.554749
1103,47.770154,8.563468
1104,47.752209,8.540148
1105,47.224847,9.120225
1106,47.224427,9.118231
1107,47.224886,9.117585
1108,47.0614,8.491062
1109,47.222169,9.11882
1110,47.204821,9.136097
1111,46.826292,8.116206
1112,47.060969,8.489079
1113,46.649961,7.666581
1114,47.206992,9.141447
1115,47.184687,9.097848
1116,47.175798,9.090315
1117,47.185596,9.097216
1118,47.183835,9.094522
1119,47.203676,9.122199
1120,47.093241,8.594433
1121,47.222647,9.116855
1122,47.088608,8.562721
1123,47.005733,7.946207
1124,47.086634,8.580461
1125,46.396685,7.188998
1126,46.424296,6.962519
1127,46.426567,6.967703
1128,47.648049,8.492595
1129,47.6557,8.491948
1130,47.654324,8.494849
1131,47.653759,8.497634
1132,47.663748,8.497034
1133,47.659606,8.497617
1134,47.64814,8.502313
1135,47.651971,8.496533
1136,47.652286,8.501331
1137,47.664274,8.508362
1138,47.655766,8.494612
1139,47.743242,8.537294
1140,47.751721,8.465721
1141,47.742793,8.537285
